Location,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,state_latitude,state_longitude
RAMGARH,OBC,0.0,1.3,0.29,0.0,0.0,0.0,2.35,13.26,7.75,11320,24.5645336,87.2506199,23.4559809,85.2557301
RAMGARH,SC,0.08,0.7,0.4,0.0,0.0,0.0,0.0,5.88,0.0,11320,24.5645336,87.2506199,23.4559809,85.2557301
RAMGARH,ST,3.67,5.65,4.68,0.0,0.0,0.0,11.34,19.14,15.03,11320,24.5645336,87.2506199,23.4559809,85.2557301
RAMGARH,Overall,1.01,2.84,1.98,0.0,0.0,0.0,1.7,10.83,6.19,11320,24.5645336,87.2506199,23.4559809,85.2557301
RANCHI,General,0.97,2.07,1.58,0.65,0.39,0.51,0.0,0.0,0.0,11321,23.3700501,85.3250387,23.4559809,85.2557301
RANCHI,OBC,3.18,6.34,4.8,0.87,1.64,1.25,6.14,5.88,6.02,11321,23.3700501,85.3250387,23.4559809,85.2557301
RANCHI,SC,6.32,11.24,8.91,2.07,2.56,2.32,2.87,1.68,2.26,11321,23.3700501,85.3250387,23.4559809,85.2557301
RANCHI,ST,1.68,4.28,3.01,2.52,2.09,2.32,4.45,4.99,4.71,11321,23.3700501,85.3250387,23.4559809,85.2557301
RANCHI,Overall,2.49,5.16,3.88,1.57,1.64,1.6,3.01,2.5,2.76,11321,23.3700501,85.3250387,23.4559809,85.2557301
SAHIBGANJ,General,20.2,20.23,20.22,18.76,13.27,16.12,20.79,2.77,12.04,11322,25.244263,87.6348084,23.4559809,85.2557301
SAHIBGANJ,OBC,0.0,0.91,0.0,8.87,9.13,9.0,20.11,18.63,19.41,11322,25.244263,87.6348084,23.4559809,85.2557301
SAHIBGANJ,SC,0.0,4.69,1.91,7.61,6.86,7.24,15.08,6.77,11.01,11322,25.244263,87.6348084,23.4559809,85.2557301
SAHIBGANJ,ST,4.33,6.52,5.46,9.57,7.24,8.4,1.47,13.06,7.45,11322,25.244263,87.6348084,23.4559809,85.2557301
SAHIBGANJ,Overall,0.6,2.96,1.81,9.17,8.71,8.95,16.51,15.96,16.24,11322,25.244263,87.6348084,23.4559809,85.2557301
SARAIKELA-KHARSAWAN,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11323,22.7464225,85.91689291046393,23.4559809,85.2557301
SARAIKELA-KHARSAWAN,OBC,9.12,8.66,8.88,7.73,6.51,7.13,17.77,13.71,15.76,11323,22.7464225,85.91689291046393,23.4559809,85.2557301
SARAIKELA-KHARSAWAN,SC,0.0,0.0,0.0,0.05,0.0,0.0,3.22,11.59,7.32,11323,22.7464225,85.91689291046393,23.4559809,85.2557301
SARAIKELA-KHARSAWAN,ST,1.88,2.99,2.45,3.51,5.56,4.53,15.92,17.8,16.87,11323,22.7464225,85.91689291046393,23.4559809,85.2557301
SARAIKELA-KHARSAWAN,Overall,2.58,2.9,2.74,3.05,2.31,2.69,9.54,8.92,9.22,11323,22.7464225,85.91689291046393,23.4559809,85.2557301
SIMDEGA,General,9.86,15.2,12.82,0.0,14.22,5.29,0.0,19.93,7.68,11324,22.66796,84.54802,23.4559809,85.2557301
SIMDEGA,OBC,0.0,0.0,0.0,3.16,0.0,0.28,12.56,17.07,14.64,11324,22.66796,84.54802,23.4559809,85.2557301
SIMDEGA,SC,1.19,0.84,1.01,0.16,4.41,2.3,13.92,21.69,17.64,11324,22.66796,84.54802,23.4559809,85.2557301
SIMDEGA,ST,0.32,0.79,0.55,7.76,5.9,6.86,16.12,18.98,17.45,11324,22.66796,84.54802,23.4559809,85.2557301
SIMDEGA,Overall,0.0,0.19,0.05,5.94,4.39,5.2,14.59,18.94,16.63,11324,22.66796,84.54802,23.4559809,85.2557301
