DNo,Location,Social Category,Income,dropout,prim_Boys_social_category,prim_Boys_income
11903,AMRAVATI,SC,High,0,75.51307380199432,24.486929178237915
11903,AMRAVATI,ST,High,0,58.55740010738373,41.44260287284851
11903,AMRAVATI,Overall,High,0,72.18186259269714,27.818137407302856
11904,AURANGABAD(MAHARASHTRA),General,High,0,76.72200351953506,23.277997970581055
11904,AURANGABAD(MAHARASHTRA),OBC,High,0,53.5334974527359,46.46649360656738
11904,AURANGABAD(MAHARASHTRA),SC,High,1,28.103044629096985,71.89695239067078
11904,AURANGABAD(MAHARASHTRA),ST,High,0,77.23421901464462,22.765779495239258
11904,AURANGABAD(MAHARASHTRA),Overall,High,0,71.2779313325882,28.722065687179565
11905,BHANDARA,General,Low,0,77.01365351676941,22.98634648323059
11905,BHANDARA,OBC,Low,0,83.59087258577347,16.40912890434265
11905,BHANDARA,SC,Low,0,74.61404800415039,25.38595199584961
11905,BHANDARA,ST,Low,1,0.002337522164452821,99.9976634979248
11905,BHANDARA,Overall,Low,0,77.95294374227524,22.04706072807312
11906,BID,General,High,0,76.72200351953506,23.277997970581055
11906,BID,OBC,High,1,47.597312927246094,52.402693033218384
11906,BID,SC,High,0,75.51307380199432,24.486929178237915
11906,BID,ST,High,0,77.49419510364532,22.505801916122437
11906,BID,Overall,High,0,72.18186259269714,27.818137407302856
11907,BULDANA,General,Low,0,77.01365351676941,22.98634648323059
11907,BULDANA,OBC,Low,0,83.59086811542511,16.40912890434265
11907,BULDANA,SC,Low,0,78.55978161096573,21.44021987915039
11907,BULDANA,ST,Low,1,44.879189133644104,55.12080788612366
11907,BULDANA,Overall,Low,0,77.95294374227524,22.04706072807312
11908,CHANDRAPUR,General,Low,0,77.01365351676941,22.98634648323059
11908,CHANDRAPUR,OBC,Low,0,59.26449000835419,40.735507011413574
11908,CHANDRAPUR,SC,Low,0,78.55978459119797,21.44021987915039
11908,CHANDRAPUR,ST,Low,1,35.99151968955994,64.00848031044006
11908,CHANDRAPUR,Overall,Low,0,77.95294374227524,22.04706072807312
11909,DHULE,General,Low,0,77.01365351676941,22.98634648323059
11909,DHULE,OBC,Low,0,83.59087258577347,16.40912890434265
11909,DHULE,SC,Low,0,78.55978459119797,21.44021987915039
11909,DHULE,ST,Low,0,72.9843020439148,27.015703916549683
11909,DHULE,Overall,Low,0,77.95294374227524,22.04706072807312
11910,GADCHIROLI,General,High,0,76.72200351953506,23.277997970581055
11910,GADCHIROLI,OBC,High,0,75.98847150802612,24.0115225315094
11910,GADCHIROLI,SC,High,1,20.741593837738037,79.25840616226196
11910,GADCHIROLI,ST,High,1,0.8483069017529488,99.15169477462769
11910,GADCHIROLI,Overall,High,1,27.323266863822937,72.67674207687378
11911,GONDIYA,General,High,0,76.72200351953506,23.277997970581055
11911,GONDIYA,OBC,High,0,75.98847150802612,24.0115225315094
11911,GONDIYA,SC,High,0,75.51307380199432,24.486929178237915
11911,GONDIYA,ST,High,1,0.5614134017378092,99.4385838508606
11911,GONDIYA,Overall,High,0,72.18186259269714,27.818137407302856
11912,HINGOLI,General,High,0,76.72200351953506,23.277997970581055
11912,HINGOLI,OBC,High,1,46.85661196708679,53.14338803291321
11912,HINGOLI,SC,High,0,53.99831533432007,46.00168466567993
11912,HINGOLI,ST,High,1,19.45173889398575,80.5482566356659
11912,HINGOLI,Overall,High,0,57.79896378517151,42.20104217529297
11913,JALGAON,General,High,0,76.72200351953506,23.277997970581055
11913,JALGAON,OBC,High,0,56.474822759628296,43.525177240371704
11913,JALGAON,SC,High,0,75.51307380199432,24.486929178237915
11913,JALGAON,ST,High,1,15.602068603038788,84.39793586730957
11913,JALGAON,Overall,High,0,72.18186855316162,27.818137407302856
11914,JALNA,General,Low,0,77.01365351676941,22.98634648323059
11914,JALNA,OBC,Low,1,15.992997586727142,84.00700092315674
11914,JALNA,SC,Low,1,18.71381253004074,81.28619194030762
11914,JALNA,ST,Low,1,0.05935152294114232,99.94064569473267
11914,JALNA,Overall,Low,1,44.006526470184326,55.993473529815674
11915,KOLHAPUR,General,High,0,76.72200351953506,23.277997970581055
11915,KOLHAPUR,OBC,High,1,24.026399850845337,75.97359418869019
11915,KOLHAPUR,SC,High,0,75.51307380199432,24.486929178237915
11915,KOLHAPUR,ST,High,0,77.49419510364532,22.505801916122437
11915,KOLHAPUR,Overall,High,0,72.18186259269714,27.818137407302856
11916,LATUR,General,High,0,52.69511938095093,47.30488061904907
11916,LATUR,OBC,High,0,50.938817858695984,49.06117916107178
11916,LATUR,SC,High,1,49.54891800880432,50.45108199119568
11916,LATUR,ST,High,0,77.49419510364532,22.505801916122437
11916,LATUR,Overall,High,1,47.83409237861633,52.16590166091919
11918,MUMBAIII,General,High,0,76.72200351953506,23.277997970581055
11918,MUMBAIII,OBC,High,0,75.98847150802612,24.0115225315094
11918,MUMBAIII,SC,High,0,75.51307380199432,24.486929178237915
11918,MUMBAIII,ST,High,0,77.49419510364532,22.505801916122437
11918,MUMBAIII,Overall,High,0,72.18186259269714,27.818137407302856
11917,MUMBAI(SUBURBAN),General,High,1,1.4854316532364464e-05,99.99998807907104
11917,MUMBAI(SUBURBAN),OBC,High,1,9.326335259629559e-08,100.0
11917,MUMBAI(SUBURBAN),SC,High,1,3.694067913784238e-05,99.99996423721313
11917,MUMBAI(SUBURBAN),ST,High,1,2.164602093398571,97.83540368080139
11917,MUMBAI(SUBURBAN),Overall,High,1,7.452776173977327e-06,99.99998807907104
11919,NAGPUR,General,High,0,76.72200351953506,23.277997970581055
11919,NAGPUR,OBC,High,0,65.96358120441437,34.036415815353394
11919,NAGPUR,SC,High,0,75.51307380199432,24.486929178237915
11919,NAGPUR,ST,High,1,1.3771841302514076,98.62281084060669
11919,NAGPUR,Overall,High,0,72.18186259269714,27.818137407302856
11920,NANDED,General,High,0,76.72200202941895,23.277997970581055
11920,NANDED,OBC,High,1,28.02555561065674,71.97443842887878
11920,NANDED,SC,High,1,22.503653168678284,77.49634981155396
11920,NANDED,ST,High,0,63.49554359912872,36.504459381103516
11920,NANDED,Overall,High,1,47.09302484989166,52.9069721698761
11921,NANDURBAR,General,High,0,76.72200351953506,23.277997970581055
11921,NANDURBAR,OBC,High,0,75.1656785607338,24.834316968917847
11921,NANDURBAR,SC,High,0,75.51307380199432,24.486929178237915
11921,NANDURBAR,ST,High,1,22.915613651275635,77.08438634872437
11921,NANDURBAR,Overall,High,0,66.50815904140472,33.49183797836304
11922,NASHIK,General,Low,0,50.36967992782593,49.63032007217407
11922,NASHIK,OBC,Low,0,83.59087258577347,16.40912890434265
11922,NASHIK,SC,Low,0,78.55978459119797,21.44021987915039
11922,NASHIK,ST,Low,0,69.96757984161377,30.03242015838623
11922,NASHIK,Overall,Low,0,77.95294374227524,22.04706072807312
11923,OSMANABAD,General,Low,0,77.01365351676941,22.98634648323059
11923,OSMANABAD,OBC,Low,1,4.694730415940285,95.30526995658875
11923,OSMANABAD,SC,Low,0,77.80777961015701,22.19221591949463
11923,OSMANABAD,ST,Low,0,76.07334405183792,23.92665147781372
11923,OSMANABAD,Overall,Low,0,77.95294374227524,22.04706072807312
11924,PALGHAR,General,Low,1,0.009771065379027277,99.99022483825684
11924,PALGHAR,OBC,Low,0,83.59087258577347,16.40912890434265
11924,PALGHAR,SC,Low,1,0.009648109698900953,99.99035596847534
11924,PALGHAR,ST,Low,0,76.07334405183792,23.92665147781372
11924,PALGHAR,Overall,Low,1,1.4325767755508423,98.56742024421692
11925,PARBHANI,General,High,1,15.970626473426819,84.02937650680542
11925,PARBHANI,OBC,High,0,75.98847150802612,24.0115225315094
11925,PARBHANI,SC,High,0,75.51307380199432,24.486929178237915
11925,PARBHANI,ST,High,0,77.49419510364532,22.505801916122437
11925,PARBHANI,Overall,High,0,68.46408247947693,31.53591752052307
11926,PUNE,General,High,0,76.72200351953506,23.277997970581055
11926,PUNE,OBC,High,1,37.118926644325256,62.881070375442505
11926,PUNE,SC,High,0,75.51307678222656,24.486923217773438
11926,PUNE,ST,High,1,20.159047842025757,79.84095215797424
11926,PUNE,Overall,High,0,72.18186259269714,27.818137407302856
11927,RAIGARH(MAHARASHTRA),General,High,0,76.72200351953506,23.277997970581055
11927,RAIGARH(MAHARASHTRA),OBC,High,0,59.012311697006226,40.987688302993774
11927,RAIGARH(MAHARASHTRA),SC,High,0,75.51307380199432,24.486929178237915
11927,RAIGARH(MAHARASHTRA),ST,High,0,59.63391363620758,40.36608338356018
11927,RAIGARH(MAHARASHTRA),Overall,High,0,69.10220682621002,30.897796154022217
11928,RATNAGIRI,General,High,1,7.431039959192276,92.56895780563354
11928,RATNAGIRI,OBC,High,0,75.98847150802612,24.0115225315094
11928,RATNAGIRI,SC,High,0,75.51307380199432,24.486929178237915
11928,RATNAGIRI,ST,High,0,77.49419510364532,22.505801916122437
11928,RATNAGIRI,Overall,High,0,72.18186259269714,27.818137407302856
11929,SANGLI,General,High,0,76.72200351953506,23.277997970581055
11929,SANGLI,OBC,High,0,75.98847150802612,24.0115225315094
11929,SANGLI,SC,High,0,75.51307380199432,24.486929178237915
11929,SANGLI,ST,High,1,7.051070034503937,92.9489254951477
11929,SANGLI,Overall,High,0,72.18186259269714,27.818137407302856
11930,SATARA,General,High,0,76.72200351953506,23.277997970581055
11930,SATARA,OBC,High,0,71.99088335037231,28.009116649627686
11930,SATARA,SC,High,0,75.51307380199432,24.486929178237915
11930,SATARA,ST,High,1,0.000918281602935167,99.99908208847046
11930,SATARA,Overall,High,0,72.18186259269714,27.818137407302856
11931,SINDHUDURG,General,Low,0,77.01365351676941,22.98634648323059
11931,SINDHUDURG,OBC,Low,0,83.59087258577347,16.40912890434265
11931,SINDHUDURG,SC,Low,0,78.55978459119797,21.44021987915039
11931,SINDHUDURG,ST,Low,0,76.07334405183792,23.92665147781372
11931,SINDHUDURG,Overall,Low,0,77.95294374227524,22.04706072807312
11932,SOLAPUR,General,High,0,76.72200351953506,23.277997970581055
11932,SOLAPUR,OBC,High,0,64.61668312549591,35.38331389427185
11932,SOLAPUR,SC,High,0,75.51307380199432,24.486929178237915
11932,SOLAPUR,ST,High,0,77.49419510364532,22.505801916122437
11932,SOLAPUR,Overall,High,0,72.18186855316162,27.818137407302856
11933,THANE,General,High,1,18.06696653366089,81.93303346633911
11933,THANE,OBC,High,0,75.98847150802612,24.0115225315094
11933,THANE,SC,High,0,75.51307380199432,24.486929178237915
11933,THANE,ST,High,0,77.49419510364532,22.505801916122437
11933,THANE,Overall,High,1,39.44922685623169,60.55076718330383
11934,WARDHA,General,High,0,76.72200351953506,23.277997970581055
11934,WARDHA,OBC,High,0,75.98847150802612,24.0115225315094
11934,WARDHA,SC,High,0,75.51307380199432,24.486929178237915
11934,WARDHA,ST,High,1,4.196067899465561,95.80393433570862
11934,WARDHA,Overall,High,0,72.18186259269714,27.818137407302856
11935,WASHIM,General,Low,0,77.01365351676941,22.98634648323059
11935,WASHIM,OBC,Low,0,83.18240195512772,16.817599534988403
11935,WASHIM,SC,Low,0,70.5238938331604,29.4761061668396
11935,WASHIM,ST,Low,0,76.07334405183792,23.92665147781372
11935,WASHIM,Overall,Low,0,77.95294374227524,22.04706072807312
11936,YAVATMAL,General,Low,0,77.01365351676941,22.98634648323059
11936,YAVATMAL,OBC,Low,1,10.085812956094742,89.91419076919556
11936,YAVATMAL,SC,Low,0,78.55978459119797,21.44021987915039
11936,YAVATMAL,ST,Low,1,1.925717294216156,98.07428121566772
11936,YAVATMAL,Overall,Low,0,76.6599640250206,23.34004044532776
12001,BISHNUPUR,General,High,1,5.743101133548478e-09,100.0
12001,BISHNUPUR,OBC,High,1,0.010504292731638998,99.98949766159058
12001,BISHNUPUR,SC,High,1,0.0017706252037896775,99.9982237815857
12001,BISHNUPUR,ST,High,1,1.0976163311582354e-07,100.0
12001,BISHNUPUR,Overall,High,1,8.612164492660668e-05,99.99991655349731
12002,CHANDEL,General,High,1,0.0054615313274553046,99.99454021453857
12002,CHANDEL,OBC,High,0,75.98847150802612,24.0115225315094
12002,CHANDEL,SC,High,0,75.51307380199432,24.486929178237915
12002,CHANDEL,ST,High,1,8.998092271284008e-08,100.0
12002,CHANDEL,Overall,High,1,2.345960092853261e-07,100.0
12003,CHURACHANDPUR,General,High,1,4.419939761413083e-09,100.0
12003,CHURACHANDPUR,OBC,High,1,0.38343388587236404,99.61656332015991
12003,CHURACHANDPUR,SC,High,0,75.51307678222656,24.486923217773438
12003,CHURACHANDPUR,ST,High,1,0.02967694599647075,99.97032284736633
12003,CHURACHANDPUR,Overall,High,1,0.018867006292566657,99.98113512992859
12004,IMPHALEAST,General,High,1,3.0553815033584897e-07,100.0
12004,IMPHALEAST,OBC,High,1,0.0036194287531543523,99.99637603759766
12004,IMPHALEAST,SC,High,1,1.0620973966979363e-05,99.99998807907104
12004,IMPHALEAST,ST,High,1,0.02804221003316343,99.97195601463318
12004,IMPHALEAST,Overall,High,1,2.1244264303277305e-05,99.99997615814209
12005,IMPHALWEST,General,High,0,76.72200351953506,23.277997970581055
12005,IMPHALWEST,OBC,High,1,2.183022047574923e-05,99.99997615814209
12005,IMPHALWEST,SC,High,1,0.49748425371944904,99.5025098323822
12005,IMPHALWEST,ST,High,1,7.787289146854448e-08,100.0
12005,IMPHALWEST,Overall,High,1,0.01754672994138673,99.9824583530426
12006,JIRIBAM,General,High,1,1.0059257871120053e-07,100.0
12006,JIRIBAM,OBC,High,1,0.004972084570908919,99.99502897262573
12006,JIRIBAM,SC,High,1,5.750911302726536e-07,100.0
12006,JIRIBAM,ST,High,1,3.8978545445427904e-16,100.0
12006,JIRIBAM,Overall,High,1,1.8549886626750833e-08,100.0
12007,KAKCHING,General,High,0,69.76311802864075,30.236876010894775
12007,KAKCHING,OBC,High,1,1.7405461960606772e-06,100.0
12007,KAKCHING,SC,High,1,0.014659446605946869,99.98533725738525
12007,KAKCHING,ST,High,1,0.15335074858739972,99.84664916992188
12007,KAKCHING,Overall,High,1,7.797817715982092e-05,99.99991655349731
12008,KAMJONG,General,High,0,76.72200351953506,23.277997970581055
12008,KAMJONG,OBC,High,1,1.3261227443310368e-12,100.0
12008,KAMJONG,SC,High,0,75.51307380199432,24.486929178237915
12008,KAMJONG,ST,High,1,6.216866133001986e-07,100.0
12008,KAMJONG,Overall,High,1,6.109623473804504e-07,100.0
12009,KANGPOKPI,General,High,1,0.010002766066463664,99.98999834060669
12009,KANGPOKPI,OBC,High,1,0.15105536440387368,99.84893798828125
12009,KANGPOKPI,SC,High,1,0.025725059094838798,99.97426867485046
12009,KANGPOKPI,ST,High,1,1.7104242999721464e-05,99.99998807907104
12009,KANGPOKPI,Overall,High,1,7.254370757436845e-05,99.99992847442627
12010,NONEY,General,High,1,3.245708242286413e-36,100.0
12010,NONEY,OBC,High,1,2.4481541793797135e-09,100.0
12010,NONEY,SC,High,0,75.51307380199432,24.486929178237915
12010,NONEY,ST,High,1,1.4634274694835803e-09,100.0
12010,NONEY,Overall,High,1,1.0889404829239613e-09,100.0
12011,PHERZAWL,General,High,0,76.72200351953506,23.277997970581055
12011,PHERZAWL,OBC,High,0,75.98847150802612,24.0115225315094
12011,PHERZAWL,SC,High,0,75.51307380199432,24.486929178237915
12011,PHERZAWL,ST,High,1,7.522841087848064e-05,99.99992847442627
12011,PHERZAWL,Overall,High,1,3.5545230048228404e-05,99.99996423721313
12012,SENAPATI,General,High,1,1.33441529852861e-11,100.0
12012,SENAPATI,OBC,High,0,75.98847150802612,24.0115225315094
12012,SENAPATI,SC,High,0,75.51307380199432,24.486929178237915
12012,SENAPATI,ST,High,1,4.290259258965534e-08,100.0
12012,SENAPATI,Overall,High,1,5.09993269837139e-08,100.0
12013,TAMENGLONG,General,High,0,76.72200351953506,23.277997970581055
12013,TAMENGLONG,OBC,High,1,6.248250884225207e-29,100.0
12013,TAMENGLONG,SC,High,1,2.2698740664850448e-07,100.0
12013,TAMENGLONG,ST,High,1,5.101738338453288e-05,99.99995231628418
12013,TAMENGLONG,Overall,High,1,5.6847596852094284e-05,99.99994039535522
12014,TENGNOUPAL,General,High,0,76.72200351953506,23.277997970581055
12014,TENGNOUPAL,OBC,High,0,75.98847150802612,24.0115225315094
12014,TENGNOUPAL,SC,High,0,75.51307380199432,24.486929178237915
12014,TENGNOUPAL,ST,High,1,0.013826713257003576,99.98617172241211
12014,TENGNOUPAL,Overall,High,1,0.1417602994479239,99.85823631286621
12015,THOUBAL,General,High,0,76.72200351953506,23.277997970581055
12015,THOUBAL,OBC,High,1,4.743638015725082e-06,100.0
12015,THOUBAL,SC,High,1,7.883389940843699e-06,99.99998807907104
12015,THOUBAL,ST,High,1,6.226668451526699e-22,100.0
12015,THOUBAL,Overall,High,1,2.940523415873031e-05,99.99997615814209
12016,UKHRUL,General,High,1,0.00034123197565349983,99.9996542930603
12016,UKHRUL,OBC,High,1,0.0011128473488497548,99.99889135360718
12016,UKHRUL,SC,High,1,8.803751816131042e-14,100.0
12016,UKHRUL,ST,High,1,9.8540740012254e-07,100.0
12016,UKHRUL,Overall,High,1,9.949068235926006e-07,100.0
12101,EASTGAROHILLS,General,High,1,3.8479105901492554e-13,100.0
12101,EASTGAROHILLS,OBC,High,1,1.548546692961496e-13,100.0
12101,EASTGAROHILLS,SC,High,0,75.51307380199432,24.486929178237915
12101,EASTGAROHILLS,ST,High,1,0.00019773387975874357,99.99979734420776
12101,EASTGAROHILLS,Overall,High,1,0.0001454029302294657,99.99985694885254
12102,EASTJAINTIAHILLS,General,High,0,76.72200351953506,23.277997970581055
12102,EASTJAINTIAHILLS,OBC,High,0,75.98847150802612,24.0115225315094
12102,EASTJAINTIAHILLS,SC,High,1,2.686795359373312e-22,100.0
12102,EASTJAINTIAHILLS,ST,High,1,0.0002546299356254167,99.99974966049194
12102,EASTJAINTIAHILLS,Overall,High,1,0.00015914424693619367,99.99984502792358
12103,EASTKHASIHILLS,General,High,0,70.3863263130188,29.6136736869812
12103,EASTKHASIHILLS,OBC,High,1,34.05471742153168,65.94528555870056
12103,EASTKHASIHILLS,SC,High,0,75.51307380199432,24.486929178237915
12103,EASTKHASIHILLS,ST,High,1,0.011590454232646152,99.98841285705566
12103,EASTKHASIHILLS,Overall,High,1,0.023032701574265957,99.97696280479431
12104,NORTHGAROHILLS,General,High,0,76.72200351953506,23.277997970581055
12104,NORTHGAROHILLS,OBC,High,1,3.683016537963558e-24,100.0
12104,NORTHGAROHILLS,SC,High,1,3.578355447735881e-26,100.0
12104,NORTHGAROHILLS,ST,High,1,6.056816914679075e-05,99.99994039535522
12104,NORTHGAROHILLS,Overall,High,1,2.49938409524475e-05,99.99997615814209
12105,RIBHOI,General,High,0,76.72200351953506,23.277997970581055
12105,RIBHOI,OBC,High,1,0.001720120053505525,99.99828338623047
