DNo,Location,Social Category,Income,dropout,upPrim_Overall_social_category,upPrim_Overall_income
11923,OSMANABAD,SC,Low,1,47.21990525722504,52.780091762542725
11923,OSMANABAD,ST,Low,0,70.13490498065948,29.865097999572754
11923,OSMANABAD,Overall,Low,1,44.980308413505554,55.01968860626221
11924,PALGHAR,General,Low,1,0.16490929992869496,99.8350977897644
11924,PALGHAR,OBC,Low,1,21.30623757839203,78.69376540184021
11924,PALGHAR,SC,Low,1,0.1927536097355187,99.80723857879639
11924,PALGHAR,ST,Low,1,0.2627534558996558,99.73725080490112
11924,PALGHAR,Overall,Low,1,0.15165639342740178,99.84834790229797
11925,PARBHANI,General,High,1,16.137462854385376,83.86253714561462
11925,PARBHANI,OBC,High,0,65.27031362056732,34.72968339920044
11925,PARBHANI,SC,High,0,62.32876777648926,37.671226263046265
11925,PARBHANI,ST,High,0,64.3259197473526,35.67408323287964
11925,PARBHANI,Overall,High,1,43.818047642707825,56.18194937705994
11926,PUNE,General,High,1,24.179477989673615,75.82051753997803
11926,PUNE,OBC,High,1,0.3489752998575568,99.65102076530457
11926,PUNE,SC,High,1,12.206245213747025,87.79375553131104
11926,PUNE,ST,High,1,10.705958306789398,89.29404020309448
11926,PUNE,Overall,High,1,4.383765161037445,95.61623334884644
11927,RAIGARH(MAHARASHTRA),General,High,1,21.9929501414299,78.00704836845398
11927,RAIGARH(MAHARASHTRA),OBC,High,1,14.533118903636932,85.46688556671143
11927,RAIGARH(MAHARASHTRA),SC,High,1,37.01770305633545,62.98229694366455
11927,RAIGARH(MAHARASHTRA),ST,High,1,2.660520561039448,97.33947515487671
11927,RAIGARH(MAHARASHTRA),Overall,High,1,10.70363000035286,89.2963707447052
11928,RATNAGIRI,General,High,1,9.626293927431107,90.37370085716248
11928,RATNAGIRI,OBC,High,0,65.27031362056732,34.72968339920044
11928,RATNAGIRI,SC,High,0,59.09739136695862,40.90261459350586
11928,RATNAGIRI,ST,High,1,0.03141593188047409,99.96858835220337
11928,RATNAGIRI,Overall,High,1,40.21764695644379,59.782350063323975
11929,SANGLI,General,High,0,64.43808972835541,35.56191325187683
11929,SANGLI,OBC,High,1,42.42204129695892,57.57795572280884
11929,SANGLI,SC,High,0,62.32876777648926,37.671226263046265
11929,SANGLI,ST,High,0,68.71176064014435,31.288236379623413
11929,SANGLI,Overall,High,0,56.3805490732193,43.61945390701294
11930,SATARA,General,High,0,64.43808972835541,35.56191325187683
11930,SATARA,OBC,High,0,62.71598041057587,37.28402256965637
11930,SATARA,SC,High,0,62.039029598236084,37.96096444129944
11930,SATARA,ST,High,1,0.0006558869699802017,99.99934434890747
11930,SATARA,Overall,High,0,55.16491234302521,44.835084676742554
11931,SINDHUDURG,General,Low,0,51.093414425849915,48.90658259391785
11931,SINDHUDURG,OBC,Low,0,56.839728355407715,43.160271644592285
11931,SINDHUDURG,SC,Low,1,47.21990525722504,52.780091762542725
11931,SINDHUDURG,ST,Low,1,1.8280269387105363e-05,99.99997615814209
11931,SINDHUDURG,Overall,Low,1,36.706703901290894,63.29329013824463
11932,SOLAPUR,General,High,0,64.43808972835541,35.56191325187683
11932,SOLAPUR,OBC,High,1,6.469739228487015,93.53026747703552
11932,SOLAPUR,SC,High,0,57.299116253852844,42.70089268684387
11932,SOLAPUR,ST,High,1,0.08282102062366903,99.91718530654907
11932,SOLAPUR,Overall,High,1,32.81075954437256,67.18924045562744
11933,THANE,General,High,1,2.6732187718153,97.32677936553955
11933,THANE,OBC,High,1,2.0260164514184,97.97398447990417
11933,THANE,SC,High,1,5.807206034660339,94.1927969455719
11933,THANE,ST,High,1,5.942152813076973,94.05784606933594
11933,THANE,Overall,High,1,2.046802081167698,97.953200340271
11934,WARDHA,General,High,0,64.43808972835541,35.56191325187683
11934,WARDHA,OBC,High,1,37.11576163768768,62.884241342544556
11934,WARDHA,SC,High,0,62.32876777648926,37.671226263046265
11934,WARDHA,ST,High,1,2.5055456906557083,97.4944531917572
11934,WARDHA,Overall,High,1,34.46072340011597,65.53927659988403
11935,WASHIM,General,Low,0,56.573501229286194,43.42649579048157
11935,WASHIM,OBC,Low,1,47.9935497045517,52.00645327568054
11935,WASHIM,SC,Low,1,47.21990525722504,52.780091762542725
11935,WASHIM,ST,Low,1,2.010447159409523,97.98954725265503
11935,WASHIM,Overall,Low,1,44.980308413505554,55.01968860626221
11936,YAVATMAL,General,Low,0,56.573501229286194,43.42649579048157
11936,YAVATMAL,OBC,Low,1,9.21572595834732,90.7842755317688
11936,YAVATMAL,SC,Low,1,31.492212414741516,68.50778460502625
11936,YAVATMAL,ST,Low,1,9.267400950193405,90.73259830474854
11936,YAVATMAL,Overall,Low,1,27.164852619171143,72.83514738082886
12001,BISHNUPUR,General,High,1,0.0005679450168827316,99.99942779541016
12001,BISHNUPUR,OBC,High,1,0.36125152837485075,99.63874816894531
12001,BISHNUPUR,SC,High,0,62.32876777648926,37.671226263046265
12001,BISHNUPUR,ST,High,1,9.656091606302653e-05,99.99990463256836
12001,BISHNUPUR,Overall,High,1,0.09322930709458888,99.90677237510681
12002,CHANDEL,General,High,1,1.592884899537239e-05,99.99998807907104
12002,CHANDEL,OBC,High,1,0.0006048641807865351,99.99939203262329
12002,CHANDEL,SC,High,0,62.32876777648926,37.671226263046265
12002,CHANDEL,ST,High,1,0.21424132864922285,99.78576302528381
12002,CHANDEL,Overall,High,1,0.16473870491608977,99.83526468276978
12003,CHURACHANDPUR,General,High,1,8.067630119512614e-06,99.99998807907104
12003,CHURACHANDPUR,OBC,High,1,0.2685682848095894,99.73142743110657
12003,CHURACHANDPUR,SC,High,0,62.32876777648926,37.671226263046265
12003,CHURACHANDPUR,ST,High,1,3.108334355056286,96.8916654586792
12003,CHURACHANDPUR,Overall,High,1,0.9793785400688648,99.02061820030212
12004,IMPHALEAST,General,High,1,0.6743679754436016,99.32563304901123
12004,IMPHALEAST,OBC,High,1,1.151120476424694,98.84888529777527
12004,IMPHALEAST,SC,High,0,62.32876777648926,37.671226263046265
12004,IMPHALEAST,ST,High,0,68.71176064014435,31.288236379623413
12004,IMPHALEAST,Overall,High,1,2.2799843922257423,97.72002100944519
12005,IMPHALWEST,General,High,0,64.43808972835541,35.56191325187683
12005,IMPHALWEST,OBC,High,1,0.05934824584983289,99.94065761566162
12005,IMPHALWEST,SC,High,1,0.0002224988520538318,99.99977350234985
12005,IMPHALWEST,ST,High,1,0.023609799973201007,99.97639060020447
12005,IMPHALWEST,Overall,High,0,50.870880484580994,49.129122495651245
12006,JIRIBAM,General,High,1,0.0275243422947824,99.97246861457825
12006,JIRIBAM,OBC,High,1,0.0010402813131804578,99.99896287918091
12006,JIRIBAM,SC,High,1,0.00043714385355997365,99.99955892562866
12006,JIRIBAM,ST,High,1,1.1772588237590753e-06,100.0
12006,JIRIBAM,Overall,High,1,0.002171161941078026,99.99783039093018
12007,KAKCHING,General,High,1,0.006202967051649466,99.99380111694336
12007,KAKCHING,OBC,High,1,0.6794415879994631,99.32055473327637
12007,KAKCHING,SC,High,1,0.008673396951053292,99.9913215637207
12007,KAKCHING,ST,High,0,68.71176064014435,31.288236379623413
12007,KAKCHING,Overall,High,1,0.16150992596521974,99.8384952545166
12008,KAMJONG,General,High,0,64.43808972835541,35.56191325187683
12008,KAMJONG,OBC,High,0,65.27031362056732,34.72968339920044
12008,KAMJONG,SC,High,0,62.32876777648926,37.671226263046265
12008,KAMJONG,ST,High,1,0.39779297076165676,99.60220456123352
12008,KAMJONG,Overall,High,1,0.49835043027997017,99.50165152549744
12009,KANGPOKPI,General,High,1,0.24682285729795694,99.75317716598511
12009,KANGPOKPI,OBC,High,0,65.27031362056732,34.72968339920044
12009,KANGPOKPI,SC,High,0,62.32876777648926,37.671226263046265
12009,KANGPOKPI,ST,High,1,0.06189405103214085,99.93810653686523
12009,KANGPOKPI,Overall,High,1,0.2205763477832079,99.77942705154419
12010,NONEY,General,High,1,2.5657029154929845e-16,100.0
12010,NONEY,OBC,High,1,6.212074743494611e-08,100.0
12010,NONEY,SC,High,0,62.32876777648926,37.671226263046265
12010,NONEY,ST,High,1,0.21853819489479065,99.78146553039551
12010,NONEY,Overall,High,1,0.2688158070668578,99.73118305206299
12011,PHERZAWL,General,High,0,64.43808972835541,35.56191325187683
12011,PHERZAWL,OBC,High,0,65.27031362056732,34.72968339920044
12011,PHERZAWL,SC,High,0,62.32876777648926,37.671226263046265
12011,PHERZAWL,ST,High,1,0.0005823250830871984,99.9994158744812
12011,PHERZAWL,Overall,High,1,0.0008940105544752441,99.99910593032837
12012,SENAPATI,General,High,1,0.0003828583430731669,99.99961853027344
12012,SENAPATI,OBC,High,1,3.3933907747268677,96.60661220550537
12012,SENAPATI,SC,High,0,62.32876777648926,37.671226263046265
12012,SENAPATI,ST,High,1,0.20336834713816643,99.79662895202637
12012,SENAPATI,Overall,High,1,0.19588572904467583,99.80411529541016
12013,TAMENGLONG,General,High,0,64.43808972835541,35.56191325187683
12013,TAMENGLONG,OBC,High,1,1.3187564104968907e-10,100.0
12013,TAMENGLONG,SC,High,0,62.32876777648926,37.671226263046265
12013,TAMENGLONG,ST,High,1,25.938135385513306,74.0618646144867
12013,TAMENGLONG,Overall,High,1,10.017286241054535,89.98271226882935
12014,TENGNOUPAL,General,High,1,0.7018372416496277,99.29816722869873
12014,TENGNOUPAL,OBC,High,0,65.27031362056732,34.72968339920044
12014,TENGNOUPAL,SC,High,1,5.8329181762406535e-09,100.0
12014,TENGNOUPAL,ST,High,1,0.4441376309841871,99.55586194992065
12014,TENGNOUPAL,Overall,High,1,1.326457317918539,98.6735463142395
12015,THOUBAL,General,High,0,64.43808972835541,35.56191325187683
12015,THOUBAL,OBC,High,1,0.007515870674978942,99.99247789382935
12015,THOUBAL,SC,High,0,62.32876777648926,37.671226263046265
12015,THOUBAL,ST,High,1,2.1169718354940414,97.88302779197693
12015,THOUBAL,Overall,High,1,0.02968704793602228,99.97031092643738
12016,UKHRUL,General,High,1,4.790319529934806e-09,100.0
12016,UKHRUL,OBC,High,1,0.21392942871898413,99.78607296943665
12016,UKHRUL,SC,High,1,0.00678944488754496,99.9932050704956
12016,UKHRUL,ST,High,1,0.08974908269010484,99.91025924682617
12016,UKHRUL,Overall,High,1,0.0692624889779836,99.930739402771
12101,EASTGAROHILLS,General,High,1,0.016541933291591704,99.98345375061035
12101,EASTGAROHILLS,OBC,High,1,5.070200614909481e-06,100.0
12101,EASTGAROHILLS,SC,High,1,0.0007086430741765071,99.99929666519165
12101,EASTGAROHILLS,ST,High,1,0.005865102139068767,99.9941349029541
12101,EASTGAROHILLS,Overall,High,1,0.008772180444793776,99.99122619628906
12102,EASTJAINTIAHILLS,General,High,1,0.0037333742511691526,99.99626874923706
12102,EASTJAINTIAHILLS,OBC,High,0,65.27031362056732,34.72968339920044
12102,EASTJAINTIAHILLS,SC,High,0,62.32876777648926,37.671226263046265
12102,EASTJAINTIAHILLS,ST,High,1,0.0026406676624901593,99.99735355377197
12102,EASTJAINTIAHILLS,Overall,High,1,0.005876658178749494,99.99412298202515
12103,EASTKHASIHILLS,General,High,1,0.21279137581586838,99.78721141815186
12103,EASTKHASIHILLS,OBC,High,1,0.0562008295673877,99.94379878044128
12103,EASTKHASIHILLS,SC,High,1,0.00011897019476236892,99.99988079071045
12103,EASTKHASIHILLS,ST,High,1,0.11420398950576782,99.88579750061035
12103,EASTKHASIHILLS,Overall,High,1,0.15144633362069726,99.84855055809021
12104,NORTHGAROHILLS,General,High,1,0.009384643635712564,99.99061822891235
12104,NORTHGAROHILLS,OBC,High,1,1.5199640655343827e-19,100.0
12104,NORTHGAROHILLS,SC,High,1,1.691127040537854e-19,100.0
12104,NORTHGAROHILLS,ST,High,1,0.023844960378482938,99.97615218162537
12104,NORTHGAROHILLS,Overall,High,1,0.024109070363920182,99.97588992118835
12105,RIBHOI,General,High,1,3.64585742354393,96.35414481163025
12105,RIBHOI,OBC,High,1,9.099780023097992,90.90022444725037
12105,RIBHOI,SC,High,1,1.5866469249559145e-08,100.0
12105,RIBHOI,ST,High,1,0.01251991925528273,99.98748302459717
12105,RIBHOI,Overall,High,1,0.020169821800664067,99.97983574867249
12106,SOUTHGAROHILLS,General,High,1,0.02567957853898406,99.97431635856628
12106,SOUTHGAROHILLS,OBC,High,0,65.27031362056732,34.72968339920044
12106,SOUTHGAROHILLS,SC,High,1,5.826388125489221e-14,100.0
12106,SOUTHGAROHILLS,ST,High,1,0.006380699051078409,99.99362230300903
12106,SOUTHGAROHILLS,Overall,High,1,0.009402459545526654,99.99059438705444
12107,SOUTHWESTGAROHILLS,General,High,1,0.01703840389382094,99.98295307159424
12107,SOUTHWESTGAROHILLS,OBC,High,1,27.965450286865234,72.03454971313477
12107,SOUTHWESTGAROHILLS,SC,High,1,2.1337832542545065e-09,100.0
12107,SOUTHWESTGAROHILLS,ST,High,1,0.084501231322065,99.9155044555664
12107,SOUTHWESTGAROHILLS,Overall,High,1,0.062111299484968185,99.93788003921509
12108,SOUTHWESTKHASIHILLS,General,High,0,64.43808972835541,35.56191325187683
12108,SOUTHWESTKHASIHILLS,OBC,High,0,65.27031362056732,34.72968339920044
12108,SOUTHWESTKHASIHILLS,SC,High,0,62.32876777648926,37.671226263046265
12108,SOUTHWESTKHASIHILLS,ST,High,1,0.009675564797362313,99.99032020568848
12108,SOUTHWESTKHASIHILLS,Overall,High,1,0.013170573220122606,99.98682737350464
12109,WESTGAROHILLS,General,High,1,2.4577494710683823,97.54225015640259
12109,WESTGAROHILLS,OBC,High,1,8.986348554174128e-07,100.0
12109,WESTGAROHILLS,SC,High,1,5.049344152212143,94.95065212249756
12109,WESTGAROHILLS,ST,High,1,0.026483030524104834,99.9735176563263
12109,WESTGAROHILLS,Overall,High,1,0.07241988787427545,99.92758631706238
12110,WESTJAINTIAHILLS,General,High,1,0.0019096438336418942,99.99809265136719
12110,WESTJAINTIAHILLS,OBC,High,1,0.007117086352081969,99.99288320541382
12110,WESTJAINTIAHILLS,SC,High,1,1.6946128660342901e-13,100.0
12110,WESTJAINTIAHILLS,ST,High,1,0.01604053395567462,99.98395442962646
12110,WESTJAINTIAHILLS,Overall,High,1,0.019482150673866272,99.98051524162292
12111,WESTKHASIHILLS,General,High,0,64.43808972835541,35.56191325187683
12111,WESTKHASIHILLS,OBC,High,0,65.27031362056732,34.72968339920044
12111,WESTKHASIHILLS,SC,High,0,62.32876777648926,37.671226263046265
12111,WESTKHASIHILLS,ST,High,1,0.0030640159820904955,99.99693632125854
12111,WESTKHASIHILLS,Overall,High,1,0.0053777035645907745,99.99462366104126
12201,AIZAWL,General,High,1,6.121489093402488e-06,99.99998807907104
12201,AIZAWL,OBC,High,1,5.048581453066803e-11,100.0
12201,AIZAWL,SC,High,0,62.32876777648926,37.671226263046265
12201,AIZAWL,ST,High,0,68.71176064014435,31.288236379623413
12201,AIZAWL,Overall,High,0,56.38055205345154,43.61945390701294
12202,CHAMPHAI,General,Low,0,56.573495268821716,43.42650771141052
12202,CHAMPHAI,OBC,Low,0,56.839728355407715,43.160271644592285
12202,CHAMPHAI,SC,Low,1,3.3835939692444805e-10,100.0
12202,CHAMPHAI,ST,Low,1,21.190866827964783,78.80913019180298
12202,CHAMPHAI,Overall,Low,1,6.499418616294861,93.50058436393738
12203,HNAHTHIAL,General,Low,0,56.573501229286194,43.42649579048157
12203,HNAHTHIAL,OBC,Low,0,56.839728355407715,43.160271644592285
12203,HNAHTHIAL,SC,Low,1,47.21990525722504,52.780091762542725
12203,HNAHTHIAL,ST,Low,0,70.13490498065948,29.865097999572754
12203,HNAHTHIAL,Overall,Low,1,44.980308413505554,55.01968860626221
12204,KHAWZAWL,General,Low,0,56.573501229286194,43.42649579048157
12204,KHAWZAWL,OBC,Low,0,56.839728355407715,43.160271644592285
12204,KHAWZAWL,SC,Low,1,47.21990525722504,52.780091762542725
12204,KHAWZAWL,ST,Low,1,0.4397869575768709,99.56021308898926
12204,KHAWZAWL,Overall,Low,1,0.13330208603292704,99.86670017242432
12205,KOLASIB,General,High,1,2.2319507895531e-12,100.0
12205,KOLASIB,OBC,High,0,65.27031362056732,34.72968339920044
12205,KOLASIB,SC,High,1,1.0424883178927757e-06,100.0
12205,KOLASIB,ST,High,1,0.2834882354363799,99.71651434898376
12205,KOLASIB,Overall,High,1,0.07314085960388184,99.92685914039612
12206,LAWNGTLAI,General,High,0,64.43808972835541,35.56191325187683
12206,LAWNGTLAI,OBC,High,0,65.27031362056732,34.72968339920044
12206,LAWNGTLAI,SC,High,0,62.32876777648926,37.671226263046265
12206,LAWNGTLAI,ST,High,1,0.06475580739788711,99.93523955345154
12206,LAWNGTLAI,Overall,High,1,0.10141727980226278,99.89858269691467
12207,LUNGLEI,General,Low,1,2.6181032808381133e-05,99.99997615814209
12207,LUNGLEI,OBC,Low,0,56.839728355407715,43.160271644592285
12207,LUNGLEI,SC,Low,1,3.866088637671646e-17,100.0
12207,LUNGLEI,ST,Low,1,1.9392956048250198,98.06070327758789
12207,LUNGLEI,Overall,Low,1,0.3518925979733467,99.64810609817505
12208,MAMIT,General,Low,0,56.573501229286194,43.42649579048157
12208,MAMIT,OBC,Low,1,1.4953537650277547e-13,100.0
12208,MAMIT,SC,Low,1,47.21989333629608,52.78010368347168
12208,MAMIT,ST,Low,1,0.002781964576570317,99.99722242355347
12208,MAMIT,Overall,Low,1,0.011427396384533495,99.98856782913208
12209,SAIHA,General,High,0,64.43808972835541,35.56191325187683
12209,SAIHA,OBC,High,0,65.27031362056732,34.72968339920044
12209,SAIHA,SC,High,0,62.32876777648926,37.671226263046265
12209,SAIHA,ST,High,1,4.596124216914177,95.40387392044067
12209,SAIHA,Overall,High,1,8.00454244017601,91.99545979499817
12210,SAITUAL,General,High,0,64.43808972835541,35.56191325187683
12210,SAITUAL,OBC,High,0,65.27031362056732,34.72968339920044
12210,SAITUAL,SC,High,0,62.32876777648926,37.671226263046265
12210,SAITUAL,ST,High,1,9.372404217720032,90.62759280204773
12210,SAITUAL,Overall,High,1,5.737574398517609,94.26242113113403
12211,SERCHHIP,General,High,1,4.153066501021385,95.84693312644958
12211,SERCHHIP,OBC,High,0,65.27031362056732,34.72968339920044
12211,SERCHHIP,SC,High,1,0.00678944488754496,99.9932050704956
12211,SERCHHIP,ST,High,0,68.71176064014435,31.288236379623413
12211,SERCHHIP,Overall,High,0,56.3805490732193,43.61945390701294
12301,DIMAPUR,General,High,1,0.005992586011416279,99.9940037727356
12301,DIMAPUR,OBC,High,0,65.27031362056732,34.72968339920044
12301,DIMAPUR,SC,High,1,3.3697411083721818e-06,100.0
12301,DIMAPUR,ST,High,0,68.71176064014435,31.288236379623413
12301,DIMAPUR,Overall,High,1,3.585026040673256,96.41497731208801
12302,KIPHIRE,General,High,1,4.976319412151962e-13,100.0
12302,KIPHIRE,OBC,High,1,3.772016654579602e-06,100.0
12302,KIPHIRE,SC,High,0,62.32876777648926,37.671226263046265
12302,KIPHIRE,ST,High,0,60.27748882770538,39.7225022315979
12302,KIPHIRE,Overall,High,1,17.44227409362793,82.55772590637207
12303,KOHIMA,General,High,0,64.43808972835541,35.56191325187683
12303,KOHIMA,OBC,High,1,0.21820394322276115,99.78179931640625
12303,KOHIMA,SC,High,0,62.32876777648926,37.671226263046265
12303,KOHIMA,ST,High,1,17.80354082584381,82.19645619392395
12303,KOHIMA,Overall,High,1,23.86089265346527,76.13911032676697
12304,LONGLENG,General,High,1,1.4072500038092706e-19,100.0
12304,LONGLENG,OBC,High,1,4.852609869487878e-07,100.0
12304,LONGLENG,SC,High,1,2.55937325270534e-20,100.0
12304,LONGLENG,ST,High,1,2.858824282884598,97.14117646217346
12304,LONGLENG,Overall,High,1,0.21625545341521502,99.7837483882904
12305,MOKOKCHUNG,General,High,0,64.43808972835541,35.56191325187683
12305,MOKOKCHUNG,OBC,High,0,65.27031362056732,34.72968339920044
12305,MOKOKCHUNG,SC,High,0,62.32876777648926,37.671226263046265
12305,MOKOKCHUNG,ST,High,1,1.3856739737093449,98.61432909965515
12305,MOKOKCHUNG,Overall,High,1,4.988319054245949,95.01168131828308
12306,MON,General,High,1,0.003922016549040563,99.99607801437378
12306,MON,OBC,High,0,65.27031362056732,34.72968339920044
12306,MON,SC,High,1,4.5195154584933006e-11,100.0
12306,MON,ST,High,1,0.12689890572801232,99.87309575080872
12306,MON,Overall,High,1,0.13717272086068988,99.86282587051392
12307,PEREN,General,Low,1,0.00013641273426401312,99.9998688697815
12307,PEREN,OBC,Low,0,56.839728355407715,43.160271644592285
12307,PEREN,SC,Low,1,1.585308417872966e-06,100.0
12307,PEREN,ST,Low,1,40.65142869949341,59.34857130050659
12307,PEREN,Overall,Low,1,9.22796055674553,90.77203869819641
12308,PHEK,General,High,0,64.43808972835541,35.56191325187683
12308,PHEK,OBC,High,0,65.27031362056732,34.72968339920044
12308,PHEK,SC,High,0,62.32876777648926,37.671226263046265
12308,PHEK,ST,High,1,1.8093159422278404,98.19068312644958
12308,PHEK,Overall,High,1,1.3921597972512245,98.60783815383911
12309,TUENSANG,General,High,0,64.43808972835541,35.56191325187683
12309,TUENSANG,OBC,High,1,1.507904023867468e-06,100.0
12309,TUENSANG,SC,High,0,62.32876777648926,37.671226263046265
12309,TUENSANG,ST,High,1,0.11769576231017709,99.88229870796204
12309,TUENSANG,Overall,High,1,1.310515869408846,98.68948459625244
12310,WOKHA,General,High,1,4.634031873507194e-11,100.0
12310,WOKHA,OBC,High,1,3.883300792040245e-05,99.99996423721313
12310,WOKHA,SC,High,0,62.32876777648926,37.671226263046265
12310,WOKHA,ST,High,1,0.5712414160370827,99.42875504493713
12310,WOKHA,Overall,High,1,0.41519259102642536,99.58480596542358
12311,ZUNHEBOTO,General,High,0,64.43808972835541,35.56191325187683
12311,ZUNHEBOTO,OBC,High,0,65.27031362056732,34.72968339920044
12311,ZUNHEBOTO,SC,High,1,8.22176426603944e-13,100.0
12311,ZUNHEBOTO,ST,High,1,0.006873153324704617,99.99312162399292
12311,ZUNHEBOTO,Overall,High,1,0.006234742613742128,99.9937653541565
12401,ANGUL,General,High,0,64.43808972835541,35.56191325187683
12401,ANGUL,OBC,High,1,0.06267184508033097,99.93732571601868
12401,ANGUL,SC,High,1,0.022415953571908176,99.97758269309998
12401,ANGUL,ST,High,1,0.11710653780028224,99.88289475440979
12401,ANGUL,Overall,High,1,0.15295278280973434,99.84704852104187
12402,BALASORE,General,High,1,0.07487646653316915,99.92511868476868
12402,BALASORE,OBC,High,1,0.1505596679635346,99.84943866729736
12402,BALASORE,SC,High,1,0.04986508865840733,99.95013475418091
12402,BALASORE,ST,High,1,0.010630968608893454,99.98936653137207
12402,BALASORE,Overall,High,1,0.07572117610834539,99.92427825927734
12403,BARAGARH,General,High,0,64.43808972835541,35.56191325187683
12403,BARAGARH,OBC,High,1,1.1886604130268097,98.81133437156677
12403,BARAGARH,SC,High,1,5.415792390704155,94.58420872688293
12403,BARAGARH,ST,High,0,68.71176064014435,31.288236379623413
12403,BARAGARH,Overall,High,1,7.061609625816345,92.9383933544159
12404,BHADRAK,General,High,1,0.5922590382397175,99.40774440765381
12404,BHADRAK,OBC,High,1,0.3023924073204398,99.69761371612549
12404,BHADRAK,SC,High,1,0.01881912467069924,99.98118281364441
12404,BHADRAK,ST,High,1,0.16191777540370822,99.83807802200317
12404,BHADRAK,Overall,High,1,0.18368406454101205,99.81631636619568
12405,BOLANGIR,General,High,1,3.9146464318037033,96.08535766601562
12405,BOLANGIR,OBC,High,1,4.837534576654434,95.16246318817139
12405,BOLANGIR,SC,High,1,2.1954458206892014,97.80455827713013
12405,BOLANGIR,ST,High,1,2.303270436823368,97.69673347473145
12405,BOLANGIR,Overall,High,1,2.3917710408568382,97.60822653770447
12406,BOUDH,General,High,1,0.1573561574332416,99.84264373779297
12406,BOUDH,OBC,High,1,2.8032513335347176,97.19674587249756
12406,BOUDH,SC,High,1,11.435894668102264,88.5641098022461
12406,BOUDH,ST,High,0,68.71176064014435,31.288236379623413
12406,BOUDH,Overall,High,1,4.872813448309898,95.12718319892883
12407,CUTTACK,General,Middle,1,8.979740738868713,91.02025628089905
12407,CUTTACK,OBC,Middle,1,0.000685574877934414,99.9993085861206
12407,CUTTACK,SC,Middle,1,0.0010969326467602514,99.99890327453613
12407,CUTTACK,ST,Middle,1,5.430770784187189e-05,99.99994039535522
12407,CUTTACK,Overall,Middle,1,0.013835418212693185,99.98615980148315
12408,DEOGARH,General,Middle,1,0.6485884543508291,99.35140609741211
12408,DEOGARH,OBC,Middle,1,0.004494230597629212,99.99550580978394
12408,DEOGARH,SC,Middle,1,0.00043780514715763275,99.99955892562866
12408,DEOGARH,ST,Middle,1,0.07365770288743079,99.92634654045105
12408,DEOGARH,Overall,Middle,1,0.005721814159187488,99.99427795410156
12409,DHENKANAL,General,High,0,64.43808972835541,35.56191325187683
12409,DHENKANAL,OBC,High,1,0.026596311363391578,99.97339844703674
12409,DHENKANAL,SC,High,1,0.03496973658911884,99.9650239944458
12409,DHENKANAL,ST,High,1,0.00015657299172744388,99.99984502792358
12409,DHENKANAL,Overall,High,1,0.0334360491251573,99.966561794281
12410,GAJAPATI,General,High,0,64.43808972835541,35.56191325187683
12410,GAJAPATI,OBC,High,1,0.01511713198851794,99.98488426208496
12410,GAJAPATI,SC,High,1,0.0006326859875116497,99.99936819076538
12410,GAJAPATI,ST,High,1,0.0030792420147918165,99.99692440032959
12410,GAJAPATI,Overall,High,1,0.007448608812410384,99.99254941940308
12411,GANJAM,General,Middle,1,1.2501813471317291,98.74981045722961
12411,GANJAM,OBC,Middle,1,0.01352628314634785,99.98646974563599
12411,GANJAM,SC,Middle,1,0.08959259139373899,99.91040825843811
12411,GANJAM,ST,Middle,1,22.387152910232544,77.61285305023193
12411,GANJAM,Overall,Middle,1,0.04271830548532307,99.95728135108948
12412,JAGATSINGHPUR,General,Middle,1,0.013260144623927772,99.98674392700195
12412,JAGATSINGHPUR,OBC,Middle,1,0.0005462380158860469,99.99945163726807
12412,JAGATSINGHPUR,SC,Middle,1,0.0009633798981667496,99.99903440475464
12412,JAGATSINGHPUR,ST,Middle,1,22.387152910232544,77.61285305023193
12412,JAGATSINGHPUR,Overall,Middle,1,0.0014113988072494976,99.9985933303833
12413,JAJPUR,General,Middle,1,0.001090517980628647,99.99891519546509
12413,JAJPUR,OBC,Middle,1,0.008281685586553067,99.99171495437622
12413,JAJPUR,SC,Middle,1,0.046820446732454,99.95318651199341
12413,JAJPUR,ST,Middle,1,0.01406213705195114,99.98593330383301
12413,JAJPUR,Overall,Middle,1,0.0062652514316141605,99.99372959136963
12414,JHARSUGUDA,General,High,1,0.5022081546485424,99.49778914451599
12414,JHARSUGUDA,OBC,High,1,0.011340501077938825,99.98866319656372
12414,JHARSUGUDA,SC,High,1,0.006721924000885338,99.99327659606934
12414,JHARSUGUDA,ST,High,1,0.038023709203116596,99.9619722366333
12414,JHARSUGUDA,Overall,High,1,0.040163667290471494,99.95983242988586
12415,KALAHANDI,General,High,0,52.84446477890015,47.15553522109985
12415,KALAHANDI,OBC,High,1,0.44889431446790695,99.55110549926758
12415,KALAHANDI,SC,High,1,6.225049123167992,93.77495050430298
12415,KALAHANDI,ST,High,1,1.3856739737093449,98.61432909965515
12415,KALAHANDI,Overall,High,1,0.7574408780783415,99.24255609512329
12416,KANDHAMAL,General,High,0,64.43808972835541,35.56191325187683
12416,KANDHAMAL,OBC,High,1,0.00245190312853083,99.99754428863525
12416,KANDHAMAL,SC,High,1,0.0030941038858145475,99.99690055847168
12416,KANDHAMAL,ST,High,1,0.337153603322804,99.662846326828
12416,KANDHAMAL,Overall,High,1,0.1305478741414845,99.86945986747742
12417,KENDRAPARA,General,Low,1,0.0011204005204490386,99.99887943267822
