DNo,Location,Social Category,Income,dropout,upPrim_Boys_social_category,upPrim_Boys_income
13016,MEDAK,OBC,Low,0,64.2006516456604,35.79935431480408
13016,MEDAK,SC,Low,1,16.448993980884552,83.55100750923157
13016,MEDAK,ST,Low,1,13.10652643442154,86.8934690952301
13016,MEDAK,Overall,Low,1,29.338568449020386,70.66142559051514
13017,MEDCHAL,General,Low,0,66.92668199539185,33.073318004608154
13017,MEDCHAL,OBC,Low,1,1.010183896869421,98.98982048034668
13017,MEDCHAL,SC,Low,1,4.434153065085411,95.5658495426178
13017,MEDCHAL,ST,Low,1,47.225603461265564,52.774399518966675
13017,MEDCHAL,Overall,Low,1,5.945557728409767,94.05444860458374
13018,MULUGU,General,Low,1,1.9940679892897606,98.00593256950378
13018,MULUGU,OBC,Low,1,46.95991277694702,53.04008722305298
13018,MULUGU,SC,Low,1,2.0626338198781013,97.93736934661865
13018,MULUGU,ST,Low,1,0.0660875637549907,99.93391633033752
13018,MULUGU,Overall,Low,1,0.8820308372378349,99.11796450614929
13019,NAGARKURNOOL,General,Low,0,71.91299796104431,28.08700203895569
13019,NAGARKURNOOL,OBC,Low,1,14.570312201976776,85.42968034744263
13019,NAGARKURNOOL,SC,Low,1,1.2014356441795826,98.79856705665588
13019,NAGARKURNOOL,ST,Low,1,0.6427990272641182,99.35719966888428
13019,NAGARKURNOOL,Overall,Low,1,3.5605188459157944,96.43948078155518
13020,NALGONDA,General,High,1,4.776587709784508,95.22342085838318
13020,NALGONDA,OBC,High,1,11.873997002840042,88.12599778175354
13020,NALGONDA,SC,High,1,1.7550701275467873,98.24492931365967
13020,NALGONDA,ST,High,1,0.14248575316742063,99.85750913619995
13020,NALGONDA,Overall,High,1,1.1662795208394527,98.83372187614441
13021,NARAYANAPET,General,High,1,0.2732376102358103,99.72676038742065
13021,NARAYANAPET,OBC,High,1,0.5287735722959042,99.4712233543396
13021,NARAYANAPET,SC,High,1,1.4092350378632545,98.59076142311096
13021,NARAYANAPET,ST,High,1,0.5698096938431263,99.43019151687622
13021,NARAYANAPET,Overall,High,1,0.4367278888821602,99.56327080726624
13022,NIRMAL,General,High,1,0.2818771870806813,99.71812963485718
13022,NIRMAL,OBC,High,1,1.0406997986137867,98.95930290222168
13022,NIRMAL,SC,High,1,0.402598362416029,99.59740042686462
13022,NIRMAL,ST,High,1,0.0516077212523669,99.94839429855347
13022,NIRMAL,Overall,High,1,0.2941400045529008,99.7058629989624
13023,NIZAMABAD,General,High,1,0.30946473125368357,99.69053864479065
13023,NIZAMABAD,OBC,High,1,4.472400993108749,95.52760124206543
13023,NIZAMABAD,SC,High,1,0.9182928130030632,99.08170700073242
13023,NIZAMABAD,ST,High,1,0.4152929410338402,99.58470463752747
13023,NIZAMABAD,Overall,High,1,0.6138601340353489,99.3861436843872
13024,PEDDAPALLI,General,High,0,76.2905701994896,23.70942234992981
13024,PEDDAPALLI,OBC,High,0,80.24546951055527,19.754528999328613
13024,PEDDAPALLI,SC,High,1,30.572587251663208,69.42741274833679
13024,PEDDAPALLI,ST,High,0,82.39225745201111,17.60774254798889
13024,PEDDAPALLI,Overall,High,0,71.34977579116821,28.650224208831787
13025,RAJANNASIRICILLA,General,High,1,15.221916139125824,84.77808237075806
13025,RAJANNASIRICILLA,OBC,High,0,56.48182034492493,43.51818561553955
13025,RAJANNASIRICILLA,SC,High,0,65.84441661834717,34.15558338165283
13025,RAJANNASIRICILLA,ST,High,1,1.3220259919762611,98.67798089981079
13025,RAJANNASIRICILLA,Overall,High,1,33.59118402004242,66.40881896018982
13026,RANGAREDDY,General,Low,1,39.22382295131683,60.776180028915405
13026,RANGAREDDY,OBC,Low,1,22.89727032184601,77.10272669792175
13026,RANGAREDDY,SC,Low,1,4.2938850820064545,95.70611119270325
13026,RANGAREDDY,ST,Low,1,4.873127490282059,95.126873254776
13026,RANGAREDDY,Overall,Low,1,11.868155002593994,88.13185095787048
13027,SANGAREDDY,General,Low,1,0.19098377088084817,99.80900883674622
13027,SANGAREDDY,OBC,Low,1,0.5163837224245071,99.48362112045288
13027,SANGAREDDY,SC,Low,1,0.1129332697018981,99.88706707954407
13027,SANGAREDDY,ST,Low,1,0.01104730908991769,99.98894929885864
13027,SANGAREDDY,Overall,Low,1,0.12722548563033342,99.87277388572693
13028,SIDDIPET,General,Low,1,4.338835179805756,95.66116333007812
13028,SIDDIPET,OBC,Low,1,21.447670459747314,78.55232954025269
13028,SIDDIPET,SC,Low,1,41.387635469436646,58.61237049102783
13028,SIDDIPET,ST,Low,1,1.6366183757781982,98.3633816242218
13028,SIDDIPET,Overall,Low,1,13.154852390289307,86.8451476097107
13029,SURYAPET,General,Low,0,74.54698383808136,25.45301914215088
13029,SURYAPET,OBC,Low,1,24.105603992938995,75.89439153671265
13029,SURYAPET,SC,Low,1,0.22264949511736631,99.77734684944153
13029,SURYAPET,ST,Low,1,8.481252193450928,91.5187418460846
13029,SURYAPET,Overall,Low,1,6.233833357691765,93.76616477966309
13030,VIKARABAD,General,Low,1,0.12648795964196324,99.87351298332214
13030,VIKARABAD,OBC,Low,1,0.10176440700888634,99.89823698997498
13030,VIKARABAD,SC,Low,1,0.7203694898635149,99.27963614463806
13030,VIKARABAD,ST,Low,1,4.456622526049614,95.543372631073
13030,VIKARABAD,Overall,Low,1,0.13661684934049845,99.86338019371033
13031,WANAPARTHY,General,Low,1,0.06606231327168643,99.93394017219543
13031,WANAPARTHY,OBC,Low,1,0.08646374917589128,99.9135434627533
13031,WANAPARTHY,SC,Low,1,0.04927942645736039,99.9507188796997
13031,WANAPARTHY,ST,Low,1,0.08120052516460419,99.91880059242249
13031,WANAPARTHY,Overall,Low,1,0.06704278057441115,99.93295669555664
13032,WARANGAL,General,High,1,0.40626879781484604,99.59373474121094
13032,WARANGAL,OBC,High,1,13.159102201461792,86.84090375900269
13032,WARANGAL,SC,High,1,1.9694933667778969,98.03050756454468
13032,WARANGAL,ST,High,1,28.08741331100464,71.91258668899536
13032,WARANGAL,Overall,High,1,4.460941255092621,95.53905725479126
13033,YADADRIBHUVANAGIRI,General,High,0,78.63240242004395,21.367603540420532
13033,YADADRIBHUVANAGIRI,OBC,High,1,20.86207866668701,79.13792133331299
13033,YADADRIBHUVANAGIRI,SC,High,1,22.449666261672974,77.55033373832703
13033,YADADRIBHUVANAGIRI,ST,High,0,80.62305152416229,19.376951456069946
13033,YADADRIBHUVANAGIRI,Overall,High,1,25.90901255607605,74.09098744392395
13101,DHALAI,General,Middle,1,0.04158503725193441,99.95841383934021
13101,DHALAI,OBC,Middle,1,2.6216337457299232,97.37836718559265
13101,DHALAI,SC,Middle,1,0.05380630609579384,99.94619488716125
13101,DHALAI,ST,Middle,1,0.0561067892704159,99.94389414787292
13101,DHALAI,Overall,Middle,1,0.05355830071493983,99.94644522666931
13102,GOMATI,General,Middle,1,7.8194379806518555,92.18056201934814
13102,GOMATI,OBC,Middle,1,12.30376660823822,87.69623637199402
13102,GOMATI,SC,Middle,1,1.6674889251589775,98.33251237869263
13102,GOMATI,ST,Middle,1,0.0633499352261424,99.93664622306824
13102,GOMATI,Overall,Middle,1,0.15699906507506967,99.84299540519714
13103,KHOWAI,General,Middle,1,0.28149515856057405,99.71850514411926
13103,KHOWAI,OBC,Middle,1,0.1288356725126505,99.87117052078247
13103,KHOWAI,SC,Middle,1,27.933919429779053,72.06607460975647
13103,KHOWAI,ST,Middle,1,0.22697497624903917,99.77303147315979
13103,KHOWAI,Overall,Middle,1,0.2413781126961112,99.75862503051758
13104,NORTHTRIPURA,General,Middle,1,0.20226046908646822,99.79774355888367
13104,NORTHTRIPURA,OBC,Middle,1,3.420340269804001,96.57965898513794
13104,NORTHTRIPURA,SC,Middle,1,17.781127989292145,82.2188675403595
13104,NORTHTRIPURA,ST,Middle,1,0.049691408639773726,99.95031356811523
13104,NORTHTRIPURA,Overall,Middle,1,0.15333478804677725,99.84667301177979
13105,SEPAHIJALA,General,Middle,1,44.26615834236145,55.73383569717407
13105,SEPAHIJALA,OBC,Middle,0,81.5842866897583,18.4157133102417
13105,SEPAHIJALA,SC,Middle,1,8.64415317773819,91.35584831237793
13105,SEPAHIJALA,ST,Middle,1,0.05602945457212627,99.94396567344666
13105,SEPAHIJALA,Overall,Middle,1,1.7991425469517708,98.20085763931274
13106,SOUTHTRIPURA,General,Middle,1,5.520406365394592,94.47959661483765
13106,SOUTHTRIPURA,OBC,Middle,1,23.398108780384064,76.60189270973206
13106,SOUTHTRIPURA,SC,Middle,1,1.402300875633955,98.59769344329834
13106,SOUTHTRIPURA,ST,Middle,1,0.07578260847367346,99.92421865463257
13106,SOUTHTRIPURA,Overall,Middle,1,0.20164570305496454,99.79835748672485
13107,UNAKOTI,General,Middle,1,0.08273597923107445,99.91726279258728
13107,UNAKOTI,OBC,Middle,1,0.5550040863454342,99.44499731063843
13107,UNAKOTI,SC,Middle,1,8.64415317773819,91.35584831237793
13107,UNAKOTI,ST,Middle,1,0.05587504128925502,99.94412064552307
13107,UNAKOTI,Overall,Middle,1,0.11386268306523561,99.88614320755005
13108,WESTTRIPURA,General,Middle,1,2.863510139286518,97.13648557662964
13108,WESTTRIPURA,OBC,Middle,0,78.20617854595184,21.793824434280396
13108,WESTTRIPURA,SC,Middle,1,11.570879071950912,88.42911720275879
13108,WESTTRIPURA,ST,Middle,1,24.675065279006958,75.32493472099304
13108,WESTTRIPURA,Overall,Middle,1,10.169864445924759,89.83013033866882
13201,AGRA,General,High,0,78.63240242004395,21.367603540420532
13201,AGRA,OBC,High,0,80.24546951055527,19.754528999328613
13201,AGRA,SC,High,1,7.141277939081192,92.85871982574463
13201,AGRA,ST,High,0,82.39225745201111,17.60774254798889
13201,AGRA,Overall,High,0,71.34977579116821,28.650224208831787
13202,ALIGARH,General,Low,0,74.54698383808136,25.45301914215088
13202,ALIGARH,OBC,Low,0,67.59748756885529,32.402509450912476
13202,ALIGARH,SC,Low,1,25.849592685699463,74.15041327476501
13202,ALIGARH,ST,Low,1,0.00625664833933115,99.99374151229858
13202,ALIGARH,Overall,Low,0,57.38065540790558,42.61934757232666
13203,AMBEDKARNAGAR,General,Low,1,2.354511059820652,97.64549136161804
13203,AMBEDKARNAGAR,OBC,Low,1,0.1290693413466215,99.87093210220337
13203,AMBEDKARNAGAR,SC,Low,1,6.596820801496506,93.40318441390991
13203,AMBEDKARNAGAR,ST,Low,0,83.92415195703506,16.075843572616577
13203,AMBEDKARNAGAR,Overall,Low,1,0.5778605118393898,99.42213892936707
13204,AMETHI-CSMNAGAR,General,Low,0,62.71498203277588,37.28501796722412
13204,AMETHI-CSMNAGAR,OBC,Low,0,67.59748458862305,32.40252137184143
13204,AMETHI-CSMNAGAR,SC,Low,1,0.031089672120288014,99.96891021728516
13204,AMETHI-CSMNAGAR,ST,Low,1,5.838598440277565e-05,99.99994039535522
13204,AMETHI-CSMNAGAR,Overall,Low,1,1.4756047166883945,98.52439165115356
13205,AURAIYA,General,High,1,16.108393669128418,83.89160633087158
13205,AURAIYA,OBC,High,0,80.24546951055527,19.754528999328613
13205,AURAIYA,SC,High,0,81.68747425079346,18.31253170967102
13205,AURAIYA,ST,High,1,7.205231611351337e-06,99.99998807907104
13205,AURAIYA,Overall,High,0,71.34977579116821,28.650224208831787
13206,AZAMGARH,General,High,0,78.63240242004395,21.367603540420532
13206,AZAMGARH,OBC,High,0,80.24546951055527,19.754528999328613
13206,AZAMGARH,SC,High,1,2.689104713499546,97.31089472770691
13206,AZAMGARH,ST,High,1,0.0671482877805829,99.93284940719604
13206,AZAMGARH,Overall,High,0,71.34977579116821,28.650224208831787
13207,BAGHPAT,General,Low,0,74.54698383808136,25.45301914215088
13207,BAGHPAT,OBC,Low,0,67.59748756885529,32.402509450912476
13207,BAGHPAT,SC,Low,0,62.85334229469299,37.14665770530701
13207,BAGHPAT,ST,Low,1,3.4120777314683437e-06,100.0
13207,BAGHPAT,Overall,Low,0,57.38065540790558,42.61934757232666
13208,BAHRAICH,General,Middle,1,1.5006675384938717,98.49933385848999
13208,BAHRAICH,OBC,Middle,1,0.04360597231425345,99.95638728141785
13208,BAHRAICH,SC,Middle,1,0.03488596121314913,99.96511936187744
13208,BAHRAICH,ST,Middle,1,0.052150129340589046,99.94785189628601
13208,BAHRAICH,Overall,Middle,1,0.05574490060098469,99.94425177574158
13209,BALLIA,General,High,0,78.63240242004395,21.367603540420532
13209,BALLIA,OBC,High,0,80.24546951055527,19.754528999328613
13209,BALLIA,SC,High,0,81.68747425079346,18.31253170967102
13209,BALLIA,ST,High,1,0.17550555057823658,99.82450008392334
13209,BALLIA,Overall,High,0,71.34977579116821,28.650224208831787
13210,BALRAMPUR,General,High,0,78.63240242004395,21.367603540420532
13210,BALRAMPUR,OBC,High,1,0.24551337119191885,99.75448250770569
13210,BALRAMPUR,SC,High,1,0.08380736690014601,99.9161958694458
13210,BALRAMPUR,ST,High,1,0.17722295597195625,99.82277750968933
13210,BALRAMPUR,Overall,High,1,0.3586736973375082,99.64132905006409
13211,BANDA,General,High,1,0.4382474347949028,99.56175088882446
13211,BANDA,OBC,High,1,0.20022180397063494,99.79977011680603
13211,BANDA,SC,High,1,0.08234986453317106,99.91764426231384
13211,BANDA,ST,High,0,82.39225745201111,17.60774254798889
13211,BANDA,Overall,High,1,0.21046504843980074,99.7895359992981
13212,BARABANKI,General,High,1,0.6564072798937559,99.34359788894653
13212,BARABANKI,OBC,High,1,0.38010748103260994,99.61989521980286
13212,BARABANKI,SC,High,1,0.07226638263091445,99.92772936820984
13212,BARABANKI,ST,High,0,82.39225745201111,17.60774254798889
13212,BARABANKI,Overall,High,1,0.21839591208845377,99.78160858154297
13213,BAREILLY,General,High,0,52.3688405752182,47.63115644454956
13213,BAREILLY,OBC,High,1,0.3147066570818424,99.68529343605042
13213,BAREILLY,SC,High,1,0.2164454897865653,99.78355765342712
13213,BAREILLY,ST,High,1,0.24954790715128183,99.75045323371887
13213,BAREILLY,Overall,High,1,0.37150788120925426,99.62848424911499
13214,BASTI,General,Low,0,74.54698383808136,25.45301914215088
13214,BASTI,OBC,Low,1,0.03010810469277203,99.96989965438843
13214,BASTI,SC,Low,1,26.17301642894745,73.82697463035583
13214,BASTI,ST,Low,0,83.92415195703506,16.075843572616577
13214,BASTI,Overall,Low,1,0.19534791354089975,99.80465173721313
13215,BHADOI,General,Low,0,74.54698383808136,25.45301914215088
13215,BHADOI,OBC,Low,0,67.59748756885529,32.402509450912476
13215,BHADOI,SC,Low,1,0.04937694757245481,99.95062351226807
13215,BHADOI,ST,Low,0,83.92415195703506,16.075843572616577
13215,BHADOI,Overall,Low,1,48.19265305995941,51.80734992027283
13216,BIJNOR,General,Low,1,0.8157159201800823,99.18428659439087
13216,BIJNOR,OBC,Low,1,0.09568858076818287,99.90430474281311
13216,BIJNOR,SC,Low,1,0.120430754031986,99.87956285476685
13216,BIJNOR,ST,Low,0,83.92415195703506,16.075843572616577
13216,BIJNOR,Overall,Low,1,0.12400570558384061,99.87599849700928
13217,BUDAUN,General,High,1,0.07236765814013779,99.9276340007782
13217,BUDAUN,OBC,High,1,0.15665306709706783,99.84334111213684
13217,BUDAUN,SC,High,1,0.09871695656329393,99.901282787323
13217,BUDAUN,ST,High,0,82.39225745201111,17.60774254798889
13217,BUDAUN,Overall,High,1,0.13213324127718806,99.86786246299744
13218,BULANDSHAHR,General,Low,0,74.54698383808136,25.45301914215088
13218,BULANDSHAHR,OBC,Low,0,67.59748756885529,32.402509450912476
13218,BULANDSHAHR,SC,Low,1,2.595570683479309,97.40443229675293
13218,BULANDSHAHR,ST,Low,1,0.000353469704350573,99.99964237213135
13218,BULANDSHAHR,Overall,Low,0,57.38065540790558,42.61934757232666
13219,CHANDAULI,General,Low,0,74.54698383808136,25.45301914215088
13219,CHANDAULI,OBC,Low,1,7.298152148723602,92.70185232162476
13219,CHANDAULI,SC,Low,1,0.029068472213111818,99.97093081474304
13219,CHANDAULI,ST,Low,0,83.92415195703506,16.075843572616577
13219,CHANDAULI,Overall,Low,1,0.8337379433214664,99.16626214981079
13220,CHITRAKOOT,General,High,0,63.363802433013916,36.636197566986084
13220,CHITRAKOOT,OBC,High,1,0.11879140511155128,99.88120794296265
13220,CHITRAKOOT,SC,High,1,0.030640637851320207,99.96936321258545
13220,CHITRAKOOT,ST,High,0,82.39225745201111,17.60774254798889
13220,CHITRAKOOT,Overall,High,1,0.11438995134085417,99.88560676574707
13221,DEORIA,General,High,0,78.63240242004395,21.367603540420532
13221,DEORIA,OBC,High,0,80.24546951055527,19.754528999328613
13221,DEORIA,SC,High,1,0.424288772046566,99.57570433616638
13221,DEORIA,ST,High,0,82.39225745201111,17.60774254798889
13221,DEORIA,Overall,High,0,71.34977579116821,28.650224208831787
13222,ETAH,General,Low,1,0.0839084037579596,99.9160885810852
13222,ETAH,OBC,Low,0,67.59748756885529,32.402509450912476
13222,ETAH,SC,Low,1,0.021650893904734403,99.9783456325531
13222,ETAH,ST,Low,0,83.92415195703506,16.075843572616577
13222,ETAH,Overall,Low,1,2.0557930693030357,97.94420599937439
13223,ETAWAH,General,High,0,78.63240242004395,21.367603540420532
13223,ETAWAH,OBC,High,1,0.08937265956774354,99.9106228351593
13223,ETAWAH,SC,High,1,0.06896280101500452,99.93103742599487
13223,ETAWAH,ST,High,0,82.39226341247559,17.60774254798889
13223,ETAWAH,Overall,High,1,0.14396029291674495,99.856036901474
13224,FAIZABAD,General,Low,0,74.54698383808136,25.45301914215088
13224,FAIZABAD,OBC,Low,1,26.65000855922699,73.34999442100525
13224,FAIZABAD,SC,Low,1,0.06001138244755566,99.93999004364014
13224,FAIZABAD,ST,Low,1,0.005539983612834476,99.99445676803589
13224,FAIZABAD,Overall,Low,1,5.406108126044273,94.59388852119446
13225,FARRUKHABAD,General,High,0,78.63240242004395,21.367603540420532
13225,FARRUKHABAD,OBC,High,1,30.01318871974945,69.98680830001831
13225,FARRUKHABAD,SC,High,1,0.044731778325513005,99.95526671409607
13225,FARRUKHABAD,ST,High,0,82.39225745201111,17.60774254798889
13225,FARRUKHABAD,Overall,High,1,15.38027673959732,84.6197247505188
13226,FATEHPUR,General,High,0,78.63240242004395,21.367603540420532
13226,FATEHPUR,OBC,High,0,80.24546951055527,19.754528999328613
13226,FATEHPUR,SC,High,1,0.228126160800457,99.77188110351562
13226,FATEHPUR,ST,High,0,82.39225745201111,17.60774254798889
13226,FATEHPUR,Overall,High,0,71.34977579116821,28.650224208831787
13227,FIROZABAD,General,Low,0,74.54698383808136,25.45301914215088
13227,FIROZABAD,OBC,Low,0,67.59748756885529,32.402509450912476
13227,FIROZABAD,SC,Low,0,52.64225900173187,47.35773801803589
13227,FIROZABAD,ST,Low,1,5.001887359162849e-10,100.0
13227,FIROZABAD,Overall,Low,0,57.38065540790558,42.61934757232666
13228,GAUTAMBUDDHANAGAR,General,Low,1,0.34617718774825335,99.65382814407349
13228,GAUTAMBUDDHANAGAR,OBC,Low,0,67.59748756885529,32.402509450912476
13228,GAUTAMBUDDHANAGAR,SC,Low,0,62.85334229469299,37.14665770530701
13228,GAUTAMBUDDHANAGAR,ST,Low,0,83.92415195703506,16.075843572616577
13228,GAUTAMBUDDHANAGAR,Overall,Low,1,30.39454221725464,69.60545778274536
13229,GHAZIABAD,General,High,0,78.63240242004395,21.367603540420532
13229,GHAZIABAD,OBC,High,0,80.24546951055527,19.754528999328613
13229,GHAZIABAD,SC,High,0,81.68747425079346,18.31253170967102
13229,GHAZIABAD,ST,High,0,82.39225745201111,17.60774254798889
13229,GHAZIABAD,Overall,High,0,71.34978473186493,28.650212287902832
13230,GHAZIPUR,General,High,1,2.668667770922184,97.33133316040039
13230,GHAZIPUR,OBC,High,0,80.24546951055527,19.754528999328613
13230,GHAZIPUR,SC,High,1,0.2442087745293975,99.75578784942627
13230,GHAZIPUR,ST,High,0,82.39225745201111,17.60774254798889
13230,GHAZIPUR,Overall,High,0,71.34977579116821,28.650224208831787
13231,GONDA,General,Low,0,74.54698383808136,25.45301914215088
13231,GONDA,OBC,Low,1,18.245279788970947,81.75472021102905
13231,GONDA,SC,Low,1,0.04508507554419339,99.95490908622742
13231,GONDA,ST,Low,0,83.92415195703506,16.075843572616577
13231,GONDA,Overall,Low,1,13.543617725372314,86.45638227462769
13232,GORAKHPUR,General,High,0,78.63240242004395,21.367603540420532
13232,GORAKHPUR,OBC,High,0,80.24546951055527,19.754528999328613
13232,GORAKHPUR,SC,High,0,81.68747425079346,18.31253170967102
13232,GORAKHPUR,ST,High,0,82.39225745201111,17.60774254798889
13232,GORAKHPUR,Overall,High,0,71.34977579116821,28.650224208831787
13233,HAMIRPUR(U.P.),General,High,0,78.63240242004395,21.367603540420532
13233,HAMIRPUR(U.P.),OBC,High,1,0.2826291136443615,99.71736669540405
13233,HAMIRPUR(U.P.),SC,High,1,0.233517587184906,99.76648092269897
13233,HAMIRPUR(U.P.),ST,High,1,0.01591980835655704,99.98407363891602
13233,HAMIRPUR(U.P.),Overall,High,1,0.3767281537875533,99.62326884269714
13234,HAPUR(PANCHSHEELNAGAR),General,High,0,78.63240242004395,21.367603540420532
13234,HAPUR(PANCHSHEELNAGAR),OBC,High,1,0.18922871677204967,99.81076717376709
13234,HAPUR(PANCHSHEELNAGAR),SC,High,0,76.73297673463821,23.267024755477905
13234,HAPUR(PANCHSHEELNAGAR),ST,High,1,9.258733689785004,90.74126482009888
13234,HAPUR(PANCHSHEELNAGAR),Overall,High,1,8.900035172700882,91.09996557235718
13235,HARDOI,General,High,0,78.63240242004395,21.367603540420532
13235,HARDOI,OBC,High,1,0.12668112758547068,99.87332224845886
13235,HARDOI,SC,High,1,0.16256511444225907,99.8374342918396
13235,HARDOI,ST,High,0,82.39225745201111,17.60774254798889
13235,HARDOI,Overall,High,1,0.3034385619685054,99.69655871391296
13236,HATHRAS,General,High,0,78.63240242004395,21.367603540420532
13236,HATHRAS,OBC,High,0,80.24547547101974,19.754523038864136
13236,HATHRAS,SC,High,1,4.3020181357860565,95.69798707962036
13236,HATHRAS,ST,High,0,82.39225745201111,17.60774254798889
13236,HATHRAS,Overall,High,0,71.34977579116821,28.650224208831787
13237,JALAUN,General,High,1,5.010821670293808,94.9891746044159
13237,JALAUN,OBC,High,1,1.4983941800892353,98.50161075592041
13237,JALAUN,SC,High,1,0.31510170083492994,99.6849000453949
13237,JALAUN,ST,High,0,82.39225745201111,17.60774254798889
13237,JALAUN,Overall,High,1,0.6895816884934902,99.31041598320007
13238,JAUNPUR,General,High,1,1.9225208088755608,98.07748198509216
13238,JAUNPUR,OBC,High,1,5.415940284729004,94.584059715271
13238,JAUNPUR,SC,High,1,0.16576263587921858,99.83423948287964
13238,JAUNPUR,ST,High,1,42.904433608055115,57.09556341171265
13238,JAUNPUR,Overall,High,1,0.3593715140596032,99.64062571525574
13239,JHANSI,General,High,1,1.9225208088755608,98.07748198509216
13239,JHANSI,OBC,High,1,0.8668242953717709,99.13318157196045
13239,JHANSI,SC,High,1,0.24852396454662085,99.75147247314453
13239,JHANSI,ST,High,0,82.39225745201111,17.60774254798889
13239,JHANSI,Overall,High,1,0.40974086150527,99.59025979042053
13240,JyotibaPhuleNagar(AMROHA),General,High,1,0.2936314092949033,99.706369638443
13240,JyotibaPhuleNagar(AMROHA),OBC,High,1,0.08885153802111745,99.91114735603333
13240,JyotibaPhuleNagar(AMROHA),SC,High,1,0.2085853135213256,99.79141354560852
13240,JyotibaPhuleNagar(AMROHA),ST,High,0,82.39225745201111,17.60774254798889
13240,JyotibaPhuleNagar(AMROHA),Overall,High,1,0.15026446199044585,99.84973669052124
13241,KANNAUJ,General,High,1,0.285742268897593,99.71426129341125
13241,KANNAUJ,OBC,High,0,80.24546951055527,19.754528999328613
13241,KANNAUJ,SC,High,1,0.043527025263756514,99.95647072792053
13241,KANNAUJ,ST,High,1,0.003442295565037057,99.99655485153198
13241,KANNAUJ,Overall,High,1,25.90901255607605,74.09098744392395
13242,KANPURDEHAT,General,High,0,78.63240242004395,21.367603540420532
13242,KANPURDEHAT,OBC,High,0,80.24546951055527,19.754528999328613
13242,KANPURDEHAT,SC,High,0,81.68747425079346,18.31253170967102
13242,KANPURDEHAT,ST,High,0,82.39226341247559,17.60774254798889
13242,KANPURDEHAT,Overall,High,0,71.34978473186493,28.650212287902832
13243,KANPURNAGAR,General,High,0,78.63240242004395,21.367603540420532
13243,KANPURNAGAR,OBC,High,0,80.24546951055527,19.754528999328613
13243,KANPURNAGAR,SC,High,1,2.8240103274583817,97.17598557472229
13243,KANPURNAGAR,ST,High,1,2.2923076770098305e-06,100.0
13243,KANPURNAGAR,Overall,High,0,71.34977579116821,28.650224208831787
13244,KANSHIRAMNAGAR,General,High,1,0.34708736930042505,99.65291619300842
13244,KANSHIRAMNAGAR,OBC,High,1,9.923406690359116,90.07659554481506
13244,KANSHIRAMNAGAR,SC,High,1,0.2085853135213256,99.79141354560852
13244,KANSHIRAMNAGAR,ST,High,0,82.39225745201111,17.60774254798889
13244,KANSHIRAMNAGAR,Overall,High,1,0.5714310333132744,99.42856431007385
13245,KAUSHAMBI,General,High,1,0.4680169280618429,99.53197836875916
13245,KAUSHAMBI,OBC,High,0,80.24546951055527,19.754528999328613
13245,KAUSHAMBI,SC,High,1,0.15185109805315733,99.84814524650574
13245,KAUSHAMBI,ST,High,0,82.39225745201111,17.60774254798889
13245,KAUSHAMBI,Overall,High,1,0.6961362436413765,99.30385947227478
13246,KHERI,General,High,1,0.3945976961404085,99.60540533065796
13246,KHERI,OBC,High,1,0.1164989429526031,99.8835027217865
13246,KHERI,SC,High,1,0.07254871889017522,99.92745518684387
13246,KHERI,ST,High,1,0.053660181583836675,99.94633793830872
13246,KHERI,Overall,High,1,0.1311074593104422,99.86888766288757
13247,KUSHINAGAR,General,Low,0,74.54698383808136,25.45301914215088
13247,KUSHINAGAR,OBC,Low,0,67.59748756885529,32.402509450912476
13247,KUSHINAGAR,SC,Low,1,8.07749330997467,91.92250370979309
13247,KUSHINAGAR,ST,Low,1,2.1726252741327556e-09,100.0
13247,KUSHINAGAR,Overall,Low,0,57.38065540790558,42.61934757232666
13248,LALITPUR,General,High,1,0.11735012521967292,99.88264441490173
13248,LALITPUR,OBC,High,1,0.15423079021275043,99.8457670211792
13248,LALITPUR,SC,High,1,0.07032053545117378,99.929678440094
13248,LALITPUR,ST,High,1,0.002916276025644038,99.997079372406
13248,LALITPUR,Overall,High,1,0.1078938483260572,99.89210367202759
13249,LUCKNOW,General,High,0,78.63239794969559,21.367603540420532
13249,LUCKNOW,OBC,High,1,0.2971518551930785,99.70285296440125
13249,LUCKNOW,SC,High,1,0.2864555921405554,99.71354007720947
13249,LUCKNOW,ST,High,1,0.05150717333890498,99.94848966598511
13249,LUCKNOW,Overall,High,1,19.468674063682556,80.53132891654968
13250,MAHARAJGANJ,General,High,0,78.63240242004395,21.367603540420532
13250,MAHARAJGANJ,OBC,High,0,80.24546951055527,19.754528999328613
13250,MAHARAJGANJ,SC,High,1,0.24137350264936686,99.75862503051758
13250,MAHARAJGANJ,ST,High,0,82.39225745201111,17.60774254798889
13250,MAHARAJGANJ,Overall,High,0,71.34977579116821,28.650224208831787
13251,MAHOBA,General,High,1,0.12910733930766582,99.8708963394165
13251,MAHOBA,OBC,High,1,0.31800761353224516,99.68198537826538
13251,MAHOBA,SC,High,1,0.11381004005670547,99.88619089126587
13251,MAHOBA,ST,High,1,1.7642747707213857e-05,99.99998807907104
13251,MAHOBA,Overall,High,1,0.19545513205230236,99.80454444885254
13252,MAINPURI,General,High,0,78.63240242004395,21.367603540420532
13252,MAINPURI,OBC,High,0,80.24546951055527,19.754528999328613
13252,MAINPURI,SC,High,1,0.3346820827573538,99.66532588005066
13252,MAINPURI,ST,High,0,82.39225745201111,17.60774254798889
