DNo,Location,Social Category,Income,dropout,upPrim_Girls_social_category,upPrim_Girls_income
11911,GONDIYA,OBC,High,0,79.61528301239014,20.38472294807434
11911,GONDIYA,SC,High,1,44.291508197784424,55.708497762680054
11911,GONDIYA,ST,High,1,0.12881768634542823,99.87118244171143
11911,GONDIYA,Overall,High,0,72.23912179470062,27.76087522506714
11912,HINGOLI,General,High,1,3.8841497153043747,96.11585140228271
11912,HINGOLI,OBC,High,1,0.5821714643388987,99.4178295135498
11912,HINGOLI,SC,High,1,0.5215393844991922,99.47846531867981
11912,HINGOLI,ST,High,0,83.93717408180237,16.062825918197632
11912,HINGOLI,Overall,High,1,1.0706599801778793,98.92934560775757
11913,JALGAON,General,High,0,78.3909946680069,21.609002351760864
11913,JALGAON,OBC,High,1,2.8303146362304688,97.16967940330505
11913,JALGAON,SC,High,1,40.617793798446655,59.382206201553345
11913,JALGAON,ST,High,1,0.5139444954693317,99.48604702949524
11913,JALGAON,Overall,High,1,8.03874209523201,91.96125268936157
11914,JALNA,General,Low,1,6.708881258964539,93.2911217212677
11914,JALNA,OBC,Low,0,52.502843737602234,47.49715328216553
11914,JALNA,SC,Low,1,16.841858625411987,83.15814733505249
11914,JALNA,ST,Low,1,9.815985709428787,90.18401503562927
11914,JALNA,Overall,Low,1,12.512733042240143,87.48726844787598
11915,KOLHAPUR,General,High,0,63.86958360671997,36.13041639328003
11915,KOLHAPUR,OBC,High,1,12.479094415903091,87.52090334892273
11915,KOLHAPUR,SC,High,0,59.60829555988312,40.391701459884644
11915,KOLHAPUR,ST,High,0,83.93717408180237,16.062825918197632
11915,KOLHAPUR,Overall,High,1,44.67524290084839,55.32475709915161
11916,LATUR,General,High,1,19.733048975467682,80.26694655418396
