Sunvala,382145,23.421559,72.239779,"Sunvala, Ahmadabad, India",,,,,,,Sunvala,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Telavi,382145,23.44038,72.25782,"Telavi, Ahmadabad, India",,,,,,,Telavi,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Abasana,382120,24.121083,71.601541,"Abasana, Banas Kantha, India",,,,,,,Abasana,Banas Kantha,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Dabhsar,382120,22.8175075,73.2556611,"SubCentre, Dabhsar, SH12, Dabhsar - 388250, GJ, India","SubCentre, Dabhsar",,SH12,388250,,,Dabhsar,Galteshwar Taluka,Gujarat,GJ,India,in,0.27,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Dadhana,382120,23.39486,72.071762,"Dadhana, Ahmadabad, India",,,,,,,Dadhana,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Detroj,382120,23.336892,72.1870409,"Detroj CHC, SH133, Ghatisana - 382120, GJ, India",Detroj CHC,,SH133,382120,,,Ghatisana,Detroj Rampura Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Gamanpura,382120,23.548404,72.268769,"Gamanpura, Mahesana, India",,,,,,,Gamanpura,Mahesana,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Gunjala,382120,23.429537,72.125244,"Gunjala, Ahmadabad, India",,,,,,,Gunjala,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Jalisana,382120,23.4003657,72.0150203,"Jalisana, Mandal Taluka, India",Jalisana,,,,,,Jalisana,Mandal Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Kukvav,382120,23.3498243,72.218513,"Kukvav, Detroj Rampura Taluka, India",Kukvav,,,,,,,Detroj Rampura Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Marusana,382120,23.360316,72.192274,"Marusana, Ahmadabad, India",,,,,,,Marusana,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Nadishala,382120,23.388428,72.1692706,"SubCentre, Nadishala, 382145, GJ, India","SubCentre, Nadishala",,,382145,,,,Detroj Rampura Taluka,Gujarat,GJ,India,in,0.27,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Odhav,382120,23.02557955,72.6653505,"Odhav Lake, Ward 51, Ahmedabad - 382415, GJ, India",Odhav Lake,,Odhav Lake,382415,,Ward 51,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.3,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Rudatal,382120,23.412418,72.161636,"Rudatal, Ahmadabad, India",,,,,,,Rudatal,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Sadatpura,382120,23.3390309,72.1280444,"SubCentre, Sadatpura, 382120, GJ, India","SubCentre, Sadatpura",,,382120,,,,Detroj Rampura Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Sinaj,382120,23.439126,72.085235,"Sinaj, Ahmadabad, India",,,,,,,Sinaj,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Ughroj,382120,23.363339,72.100865,"Ughroj, Ahmadabad, India",,,,,,,Ughroj,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Vinchhan,382120,23.406937,72.045,"Vinchhan, Ahmadabad, India",,,,,,,Vinchhan,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Bhankoda,382140,23.2704312,72.128399,"Bhankoda, SH133, Ghatisana - 382140, GJ, India",Bhankoda,,SH133,382140,,,Ghatisana,Detroj Rampura Taluka,Gujarat,GJ,India,in,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Ghatisana,382140,23.2923484,72.1894324,"Ghatisana, Detroj Rampura Taluka, India",Ghatisana,,,,,,Ghatisana,Detroj Rampura Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Kanz,382140,23.2960208,72.1590708,"SubCentre, Kanz, SH133, Ghatisana - 382140, GJ, India","SubCentre, Kanz",,SH133,382140,,,Ghatisana,Detroj Rampura Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Panar,382140,23.2285711,72.157267,"SubCentre, Panar, SH133, Ghatisana - 382140, GJ, India","SubCentre, Panar",,SH133,382140,,,Ghatisana,Detroj Rampura Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Pandharpura,382140,23.253248,72.199003,"Pandharpura, Mahesana, India",,,,,,,Pandharpura,Mahesana,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Rampura (Ahmedabad),382140,23.2756776,72.1354496,"Rampura - 382140, GJ, India",Rampura,,,382140,,,Rampura,Detroj Rampura Taluka,Gujarat,GJ,India,in,0,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Sihor,382140,21.722134,71.959724,"Sihor, Bhavnagar, India",,,,,,,Sihor,Bhavnagar,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Ukardi,382140,23.333683,72.072816,"Ukardi, Ahmadabad, India",,,,,,,Ukardi,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Adval,382460,22.4414936,71.9996417,"SubCentre, Adval, SH1, Fedra - 382460, GJ, India","SubCentre, Adval",,SH1,382460,,,Fedra,Dhandhuka Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Bajarda,382460,22.493041,71.97815,"Bajarda, Ahmadabad, India",,,,,,,Bajarda,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Dhandhuka,382460,22.3849802,71.9765847,"Dhandhuka, SH1;SH20, Dhandhuka - 382460, GJ, India",Dhandhuka,,SH1;SH20,382460,,,Dhandhuka,Dhandhuka Taluka,Gujarat,GJ,India,in,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Gunjar,382460,22.366019,71.91816,"Gunjar, Ahmadabad, India",,,,,,,Gunjar,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Jaliya,382460,21.550158,71.060589,"Jaliya, Amreli, India",,,,,,,Jaliya,Amreli,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Khadol,382460,22.4077836,72.0434918,"SubCentre, khadol, SH1, Fedra - 382460, GJ, India","SubCentre, khadol",,SH1,382460,,,Fedra,Dhandhuka Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Khasta,382460,22.39222,72.055238,"Khasta, Ahmadabad, India",,,,,,,Khasta,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Mota Tradia,382460,20.34977,73.049115,"Mota Pondha, Valsad, India",,,,,,,Mota Pondha,Valsad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Padana,382460,22.728919,70.557002,"Padana Road, Padana -, GJ, India",,,Padana Road,,,,Padana,Jamnagar,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Rayka,382460,22.415288,72.024626,"Rayka, Ahmadabad, India",,,,,,,Rayka,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Rojka,382460,22.3474321,72.0366509,"Rojka, Dhandhuka Taluka, India",Rojka,,,,,,Rojka,Dhandhuka Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Vasna,382460,22.781948,72.462896,"Vasna Keliya, Ahmadabad, India",,,,,,,Vasna Keliya,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Dhanala,382465,22.4505394,72.208395,"Dhanala, Dholera Taluka, India",Dhanala,,,,,,Dhanala,Dholera Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Zanzarka,382460,22.444276,71.955157,"Zanzarka, Ahmadabad, India",,,,,,,Zanzarka,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Fedra,382465,22.4535565,72.1599905,"Fedra, Dhandhuka Taluka, India",Fedra,,,,,,Fedra,Dhandhuka Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Gamph,382465,22.358025,72.16588,"Gamph, Ahmadabad, India",,,,,,,Gamph,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Kasindra,382465,22.3281608,72.1681787,"Kasindra, Dholera Taluka, India",Kasindra,,,,,,Kasindra,Dholera Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Loliya,382465,22.508593,72.168613,"Loliya, Ahmadabad, India",,,,,,,Loliya,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Bhangadh,382455,22.1234135,72.211734,"SubCentre, Bhangadh, Link Road (planned), - 382455, GJ, India","SubCentre, Bhangadh",,Link Road (planned),382455,,,,Dholera Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Dholera,382455,22.249191,72.195275,"Dholera, - 382455, GJ, India",,,,382455,,Dholera,,Ahmadabad,Gujarat,GJ,India,in,0,1,,,https://www.whosonfirst.org/docs/licenses/
Shela,382465,23.008477,72.444719,"Shela, Ahmadabad, India",,,,,,,Shela,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Hebatpur,382455,22.1413254,72.1005135,"SubCentre, Hebatpur, NH751, - 382455, GJ, India","SubCentre, Hebatpur",,NH751,382455,,,,Barwala Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Khun,382455,22.2449925,72.2282455,"Khun, Dholera Taluka, India",Khun,,,,,,Khun,Dholera Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Mingalpur,382455,22.0998684,72.2055728,"Mingalpur, Dholera Taluka, India",Mingalpur,,,,,,Mingalpur,Dholera Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Sandhida,382455,22.187447,72.155117,"Sandhida, Ahmadabad, India",,,,,,,Sandhida,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Ganol,382265,22.582077,72.437955,"Ganol PHC, Ahemedabad - Dholera Expressway, Vtaman - 382265, GJ, India",Ganol PHC,,Ahemedabad - Dholera Expressway,382265,,,Vtaman,Dholka Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Ingoli,382265,22.60099,72.48644,"Ingoli, Ahmadabad, India",,,,,,,Ingoli,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Kauka,382265,22.6109505,72.444482,"SubCentre, Kauka, Ahemedabad - Dholera Expressway, Vtaman - 382265, GJ, India","SubCentre, Kauka",,Ahemedabad - Dholera Expressway,382265,,,Vtaman,Dholka Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Pisawada,382265,22.643686,72.477442,"Pisawada, Ahmadabad, India",,,,,,,Pisawada,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Simej,382265,22.6136441,72.4093578,"SubCentre, Simej, NH751, Vtaman - 382265, GJ, India","SubCentre, Simej",,NH751,382265,,,Vtaman,Dholka Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Varna,382265,22.501894,72.395965,"Varna, Ahmadabad, India",,,,,,,Varna,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Vataman,382265,22.5244945,72.4149129,"PHC Vataman, NH751, Vtaman - 382265, GJ, India",PHC Vataman,,NH751,382265,,,Vtaman,Dholka Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Virdi,382265,21.179706,70.387057,"Virdi, Junagadh, India",,,,,,,Virdi,Junagadh,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Dalod,382130,23.3610078,71.9700549,"SubCentre, Dalod, 382130, GJ, India","SubCentre, Dalod",,,382130,,,,Mandal Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Kadvasan,382130,20.8354,70.689428,"Kadvasan, Amreli, India",,,,,,,Kadvasan,Amreli,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Kunpur,382130,23.354455,72.008249,"Kunpur, Ahmadabad, India",,,,,,,Kunpur,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Mandal (Ahmedabad),382130,23.2883831,71.9178854,"Mandal - 382130, GJ, India",Mandal,,,382130,,,Mandal,Mandal Taluka,Gujarat,GJ,India,in,0,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Navagam,382130,22.798302,72.578924,"Navagam, Kheda, India",,,,,,,Navagam,Kheda,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Nayakpur,382130,23.416488,71.977421,"Nayakpur, Ahmadabad, India",,,,,,,Nayakpur,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Solgam,382130,23.3240153,72.0211362,"SubCentre, Solgam, SH7, Manpura - 382130, GJ, India","SubCentre, Solgam",,SH7,382130,,,Manpura,Mandal Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Vanpardi,382130,23.3790001,71.9658861,"SubCentre,Vanpardi, 382130, GJ, India","SubCentre,Vanpardi",,,382130,,,,Mandal Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Varmor,382130,23.357455,71.902458,"Varmor, Ahmadabad, India",,,,,,,Varmor,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Vinzuvada,382130,23.36082,71.92601,"Vinzuvada, Ahmadabad, India",,,,,,,Vinzuvada,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Asalgam,382150,22.899561,72.100114,"Asalgam, Ahmadabad, India",,,,,,,Asalgam,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Bordibazar Viramgam,382150,23.128868,72.04587,"Viramgam, Ahmadabad, India",,,,,,,Viramgam,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Daslana,382150,23.25822,72.05582,"Dasl?na, Ahmadabad, India",,,,,,,Dasl?na,Ahmadabad,Gujarat,GJ,India,in,0,,,CC BY 4.0,https://www.geonames.org/datasources/
Dhakdi,382150,23.182172,71.98167,"Dhakdi, Ahmadabad, India",,,,,,,Dhakdi,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Dumana,382150,23.130429,71.979781,"Dumana, Ahmadabad, India",,,,,,,Dumana,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Ghoda,382150,22.947488,72.070279,"Ghoda, Ahmadabad, India",,,,,,,Ghoda,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Goraiya,382150,23.1321096,71.9279683,"Primary Health Centre,Goraiya, NH947, Goraiya - 382150, GJ, India","Primary Health Centre,Goraiya",,NH947,382150,,,Goraiya,Viramgam Taluka,Gujarat,GJ,India,in,0.729,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Hansalpur,382150,23.0892758,72.06425,"SubCentre, Hansalpur, SH17;SH136, - 382150, GJ, India","SubCentre, Hansalpur",,SH17;SH136,382150,,,,Viramgam Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Hirapura,382150,23.1489502,72.1505173,"SubCentre, Hirapura, SH189, - 382150, GJ, India","SubCentre, Hirapura",,SH189,382150,,,,Viramgam Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Jalampur,382150,23.660752,73.489864,"Jalampur, Sabar Kantha, India",,,,,,,Jalampur,Sabar Kantha,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Joshipura,382150,23.200564,72.112486,"Joshipura, Ahmadabad, India",,,,,,,Joshipura,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Karakthal,382150,23.051763,72.111515,"Karakthal, Ahmadabad, India",,,,,,,Karakthal,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Khudad,382150,23.189606,72.133775,"Khudad, Ahmadabad, India",,,,,,,Khudad,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Kokta,382150,23.162048,72.086708,"Kokta, Ahmadabad, India",,,,,,,Kokta,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Kumarkhan,382150,22.9065033,72.019811,"Kumarkhan PHC, SH136, Kumarkhan - 382150, GJ, India",Kumarkhan PHC,,SH136,382150,,,Kumarkhan,Viramgam Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Melaj,382150,23.162075,72.166683,"Melaj, Ahmadabad, India",,,,,,,Melaj,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Ogan,382150,23.029047,72.171335,"Ogan, Ahmadabad, India",,,,,,,Ogan,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Rahemalpur,382150,23.071582,72.028612,"Rahemalpur, Ahmadabad, India",,,,,,,Rahemalpur,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Rangpur,382150,22.402663,71.926378,"Rangpur, Surendranagar, India",,,,,,,Rangpur,Surendranagar,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Sachana,382150,23.079885,72.173871,"Sachana, Ahmadabad, India",,,,,,,Sachana,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Thori Mubarak,382150,23.0529725,72.0459688,"SubCentre, Thori Mubarak, SH17;SH136, - 382150, GJ, India","SubCentre, Thori Mubarak",,SH17;SH136,382150,,,,Viramgam Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Thuleta,382150,22.939329,72.10325,"Thuleta, Ahmadabad, India",,,,,,,Thuleta,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Trent,382150,23.219811,72.006732,"Trent, Ahmadabad, India",,,,,,,Trent,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Ukhlod,382150,23.2184793,72.0412333,"SubCentre, Ukhlod, SH7, Dalsana - 382150, GJ, India","SubCentre, Ukhlod",,SH7,382150,,,Dalsana,Viramgam Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Vadgas,382150,23.0904,71.946455,"Vadgas, Ahmadabad, India",,,,,,,Vadgas,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Vani,382150,23.0683251,71.9814201,"SubCentre, Vani, NH947, - 382150, GJ, India","SubCentre, Vani",,NH947,382150,,,,Viramgam Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Vansva,382150,21.210972,72.659289,"Vansva, Surat, India",,,,,,,Vansva,Surat,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Vanthal,382150,22.981563,72.03186,"Vanthal, Ahmadabad, India",,,,,,,Vanthal,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Viramgam,382150,23.1270255,72.0511173,"Viramgam, SH7, Viramgam - 382150, GJ, India",Viramgam,,SH7,382150,,,Viramgam,Viramgam Taluka,Gujarat,GJ,India,in,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Zezra,382150,23.345412,71.761276,"Zezra, Surendranagar, India",,,,,,,Zezra,Surendranagar,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Chekhla,382115,23.0619005,72.3687818,"Chekhla PHC, SH135, Chekhla Godhavi, Sanand - 382115, GJ, India",Chekhla PHC,,SH135,382115,,Chekhla Godhavi,Sanand,Sanand Taluka,Gujarat,GJ,India,in,0.9,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Godhavi,382115,23.02348,72.409238,"Godhavi, Ahmadabad, India",,,,,,,Godhavi,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Bakrana,382170,22.962569,72.16046,"Bakrana, Ahmadabad, India",,,,,,,Bakrana,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Bol,382170,22.990849,72.265377,"Bol, Ahmadabad, India",,,,,,,Bol,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Chharodi,382170,23.045578,72.265252,"Chharodi, Ahmadabad, India",,,,,,,Chharodi,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Iawa (Vasna),382170,22.770495,72.74234,"Iawa, Kheda, India",,,,,,,Iawa,Kheda,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Iawa (Vasna),382170,22.770495,72.74234,"Iawa, Kheda, India",,,,,,,Iawa,Kheda,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Changodar,382213,22.9402206,72.4567127,"Changodar, NH47, - 382213, GJ, India",Changodar,,NH47,382213,,,,Daskroi Taluka,Gujarat,GJ,India,in,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Vasna (Iawa),382170,22.770495,72.74234,"Iawa, Kheda, India",,,,,,,Iawa,Kheda,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Virochannagar,382170,23.096347,72.227206,"Virochannagar, Ahmadabad, India",,,,,,,Virochannagar,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Matoda,382213,22.8838171,72.3995579,"Matoda, NH47, - 382213, GJ, India",Matoda,,NH47,382213,,,,Sanand Taluka,Gujarat,GJ,India,in,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Moraiya,382213,22.9306513,72.4407996,"Moraiya, NH47, - 382213, GJ, India",Moraiya,,NH47,382213,,,,Sanand Taluka,Gujarat,GJ,India,in,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Vasna Chacharvadi,382213,22.781948,72.462896,"Vasna Keliya, Ahmadabad, India",,,,,,,Vasna Keliya,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Charel,382110,21.948919,70.401792,"Charel, Rajkot, India",,,,,,,Charel,Rajkot,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Fangadi,382110,24.498495,71.481081,"Fangadi, Banas Kantha, India",,,,,,,Fangadi,Banas Kantha,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Goraj,382110,22.969388,72.324073,"Goraj, Ahmadabad, India",,,,,,,Goraj,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
