,DNo,Social Category,prim_Boys,prim_Girls,prim_Overall,snr_Boys,snr_Girls,snr_Overall,upPrim_Boys,upPrim_Girls,upPrim_Overall,Location
122,11825,Overall,2,0,2,2,2,1,4,3,2,KATNI
123,11825,SC,2,1,2,0,2,2,2,2,0,KATNI
124,11825,ST,4,0,4,3,1,2,1,4,2,KATNI
125,11826,General,1,0,0,0,1,4,0,0,1,KHANDWA
126,11826,OBC,2,2,4,0,2,0,2,0,4,KHANDWA
127,11826,Overall,2,0,2,2,2,1,4,3,4,KHANDWA
128,11826,SC,2,1,2,0,2,2,2,2,0,KHANDWA
129,11826,ST,4,0,4,3,1,2,1,4,2,KHANDWA
130,11827,General,1,4,0,0,1,4,0,0,1,KHARGONE
131,11827,OBC,2,2,4,0,4,0,2,0,4,KHARGONE
132,11827,Overall,2,0,2,2,4,1,4,3,4,KHARGONE
133,11827,SC,2,1,2,0,2,2,2,2,0,KHARGONE
134,11827,ST,4,0,4,3,1,2,1,4,2,KHARGONE
135,11828,General,1,4,0,0,1,1,0,0,3,MANDLA
136,11828,OBC,2,2,4,0,4,0,2,0,4,MANDLA
137,11828,Overall,2,0,2,2,4,1,1,3,4,MANDLA
138,11828,SC,2,0,2,0,0,2,2,2,0,MANDLA
139,11828,ST,4,0,4,3,1,2,2,1,2,MANDLA
140,11829,General,1,4,0,1,1,1,0,0,1,MANDSAUR
141,11829,OBC,1,0,4,0,2,0,2,0,4,MANDSAUR
142,11829,Overall,2,0,2,1,4,1,1,3,4,MANDSAUR
143,11829,SC,2,0,2,0,0,2,2,0,0,MANDSAUR
144,11829,ST,4,0,4,3,1,2,1,4,2,MANDSAUR
145,11830,General,1,0,0,1,4,1,0,0,1,MORENA
146,11830,OBC,1,0,2,0,2,0,2,0,4,MORENA
147,11830,Overall,3,0,2,2,4,1,1,1,4,MORENA
148,11830,SC,2,0,2,0,0,2,2,0,0,MORENA
149,11830,ST,4,0,4,2,1,0,2,1,2,MORENA
150,11831,General,1,4,0,1,4,1,0,4,1,NARSIMHAPUR
151,11831,OBC,1,0,2,1,2,1,2,0,4,NARSIMHAPUR
152,11831,Overall,3,0,2,1,4,1,1,3,4,NARSIMHAPUR
153,11831,SC,2,0,2,0,0,2,2,0,0,NARSIMHAPUR
154,11831,ST,4,0,4,3,1,2,2,1,2,NARSIMHAPUR
155,11832,General,1,4,0,1,4,1,4,4,1,NEEMUCH
156,11832,OBC,1,0,2,0,2,0,1,0,4,NEEMUCH
157,11832,Overall,3,4,2,1,4,1,1,1,1,NEEMUCH
158,11832,SC,3,0,2,0,0,2,3,0,0,NEEMUCH
159,11832,ST,4,0,4,2,2,0,0,2,4,NEEMUCH
160,11833,General,2,2,2,2,2,2,2,2,2,NIWARI
161,11833,OBC,1,0,2,1,2,1,2,0,4,NIWARI
162,11833,Overall,3,4,2,1,4,4,1,1,1,NIWARI
163,11833,SC,2,0,2,4,0,4,2,0,0,NIWARI
164,11833,ST,4,0,4,2,0,0,2,1,2,NIWARI
165,11834,General,1,4,0,1,4,1,4,4,1,PANNA
166,11834,OBC,1,0,2,1,2,1,1,0,1,PANNA
167,11834,Overall,3,4,4,1,4,4,1,1,1,PANNA
168,11834,SC,3,0,1,0,0,2,3,0,1,PANNA
169,11834,ST,1,0,4,2,2,0,0,2,4,PANNA
170,11835,General,0,4,0,1,4,1,4,4,1,RAISEN
171,11835,OBC,1,0,2,1,2,1,1,0,1,RAISEN
172,11835,Overall,3,4,4,1,4,4,1,1,1,RAISEN
173,11835,SC,3,0,1,0,0,2,3,0,1,RAISEN
174,11835,ST,1,0,4,0,1,2,2,1,2,RAISEN
175,11836,General,0,1,1,1,4,1,4,4,1,RAJGARH
176,11836,OBC,1,0,2,1,2,1,1,0,1,RAJGARH
177,11836,Overall,3,4,4,1,0,4,1,1,1,RAJGARH
178,11836,SC,3,0,1,0,0,2,3,0,1,RAJGARH
179,11836,ST,1,0,3,0,2,3,2,2,4,RAJGARH
180,11837,General,0,4,0,1,4,1,4,4,0,RATLAM
181,11837,OBC,1,0,2,1,2,1,1,0,1,RATLAM
182,11837,Overall,3,4,4,1,0,4,1,1,1,RATLAM
183,11837,SC,3,0,1,4,0,4,3,0,1,RATLAM
184,11837,ST,1,0,3,0,4,3,0,1,4,RATLAM
185,11838,General,0,4,0,1,4,1,4,4,0,REWA
186,11838,OBC,0,0,0,1,0,1,1,4,1,REWA
187,11838,Overall,3,4,4,1,0,4,1,1,1,REWA
188,11838,SC,3,0,1,2,0,1,3,0,1,REWA
189,11838,ST,1,0,3,2,2,0,0,2,1,REWA
190,11839,General,0,1,1,1,0,1,4,1,0,SAGAR
191,11839,OBC,1,0,2,1,0,1,1,0,1,SAGAR
192,11839,Overall,3,4,4,1,0,4,1,1,1,SAGAR
193,11839,SC,3,0,1,4,0,4,3,0,1,SAGAR
194,11839,ST,1,0,3,0,2,3,0,2,4,SAGAR
195,11840,General,0,4,1,4,4,1,4,4,0,SATNA
196,11840,OBC,0,0,0,1,0,1,1,4,1,SATNA
197,11840,Overall,3,4,4,1,0,4,0,1,1,SATNA
198,11840,SC,1,2,1,4,0,4,3,0,1,SATNA
199,11840,ST,1,0,3,0,2,3,0,2,4,SATNA
200,11841,General,0,1,1,4,0,3,1,1,0,SEHORE
