State,DNo,Location,Social Category,Income,dropout,prim_Girls_social_category,prim_Girls_income,prim_Boys_social_category,prim_Boys_income,prim_Overall_social_category,prim_Overall_income,upPrim_Girls_social_category,upPrim_Girls_income,upPrim_Boys_social_category,upPrim_Boys_income,upPrim_Overall_social_category,upPrim_Overall_income,snr_Girls_social_category,snr_Girls_income,snr_Boys_social_category,snr_Boys_income,snr_Overall_social_category,snr_Overall_income
BIHAR,10324,NAWADA,Overall,High,0,62.34549284,37.65450716,81.2612325,18.73877048,79.73487824,20.26512623,2.569510229,97.43048549,0.477743009,99.52226281,1.685538888,98.31446409,19.19287592,80.80712557,0.746032596,99.25397038,3.300088644,96.69991136
BIHAR,10325,PASHCHIMCHAMPARAN,General,High,1,0.149788312,99.85021353,0.083483174,99.91651773,0.172615249,99.82738495,76.41726583,23.58273864,77.88336426,22.11663723,82.28021115,17.71979332,0.006980044,99.99301434,0.005487446,99.99451637,0.000620981,99.99938011
BIHAR,10325,PASHCHIMCHAMPARAN,OBC,High,1,0.02525438,99.97474551,0.001267349,99.99873638,0.033987677,99.96601343,78.99610847,21.00389004,22.32207954,77.67792344,87.09792495,12.90208101,0.309744477,99.69025254,0.073503755,99.92650151,0.051895407,99.94810224
BIHAR,10325,PASHCHIMCHAMPARAN,SC,High,1,4.840343073,95.15965581,12.75458336,87.24541068,9.345129877,90.65487385,73.28335345,26.71664357,52.13498771,47.86501527,80.24390489,19.7560966,71.49957716,28.50041986,86.15782112,13.84217739,80.8986783,19.1013217
BIHAR,10325,PASHCHIMCHAMPARAN,ST,High,1,0.000162162,99.99983311,8.16E-08,100,0.001092752,99.99890327,74.06021953,25.93978047,77.45562643,22.54437804,80.99277169,19.00722384,70.68471014,29.31529284,88.78800124,11.21199727,81.33489043,18.66511106
BIHAR,10325,PASHCHIMCHAMPARAN,Overall,High,0,87.81744987,12.18255162,69.56527233,30.43472767,81.46562874,18.53436828,0.010122913,99.98987913,0.027095433,99.97289777,0.036006633,99.96398687,0.002406634,99.99759197,0.000873588,99.99912977,1.87E-05,99.99997616
BIHAR,10326,PATNA,General,Low,1,8.265415579,91.73457623,3.490798548,96.5092063,5.114673451,94.88533139,0.533689884,99.46631193,0.056268787,99.94372725,0.208661659,99.79134202,0.10561021,99.89438653,0.040661366,99.95934367,0.022448912,99.97754693
BIHAR,10326,PATNA,OBC,Low,0,81.92795664,18.07204485,60.54419279,39.45581317,78.39024067,21.60975933,4.336082563,95.66391706,1.402133517,98.5978663,3.803004324,96.19699717,0.007247053,99.99275208,0.003812408,99.9961853,0.000339055,99.99966621
BIHAR,10326,PATNA,SC,Low,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,73.28335345,26.71664357,42.97729731,57.02269673,80.24390489,19.7560966,71.49957716,28.50041986,86.15782112,13.84217739,80.8986783,19.1013217
BIHAR,10326,PATNA,ST,Low,0,66.16761386,33.83238912,83.7657541,16.23424292,88.1459035,11.85409427,10.83871797,89.16128278,87.55057305,12.44943142,91.85676351,8.143234253,0.201738137,99.79826212,6.99E-05,99.99992847,8.67E-05,99.99991655
BIHAR,10326,PATNA,Overall,Low,0,87.30406612,12.69593239,82.74552375,17.25447774,84.28528309,15.71471691,78.99610847,21.00389004,0.020051262,99.97995496,87.09792495,12.90208101,86.46310419,13.53689432,0.001146135,99.99885559,88.95367831,11.0463202
BIHAR,10327,PURBACHAMPARAN,General,Low,0,81.92795664,18.07204485,76.44387186,23.55613112,78.39024067,21.60975933,54.05276716,45.94724178,15.76985121,84.23014283,41.23779535,58.76220465,48.50954711,51.49044991,71.90062106,28.09938192,61.36318445,38.63680959
BIHAR,10327,PURBACHAMPARAN,OBC,Low,0,90.51068053,9.489315748,1.853076555,98.14692736,62.79865205,37.20135093,0.015833836,99.98416901,0.011749358,99.98824596,0.024423399,99.97557998,0.858240016,99.14175272,0.052016811,99.94798303,0.295819249,99.70417619
BIHAR,10327,PURBACHAMPARAN,SC,Low,1,40.98921716,59.01077986,51.1683315,48.83166552,47.41773605,52.58226395,72.1057415,27.89425254,0.237472006,99.76252913,12.49260679,87.50739098,0.040525245,99.9594748,0.009857201,99.99014139,0.00459562,99.99539852
BIHAR,10327,PURBACHAMPARAN,ST,Low,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,5.805499107,94.19450164,77.26988643,22.73010612,80.24390489,19.7560966,0.258112024,99.74188805,5.105898157,94.89409924,0.448132725,99.55186844
BIHAR,10327,PURBACHAMPARAN,Overall,Low,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,73.28335345,26.71664357,77.26988643,22.73010612,80.24390489,19.7560966,71.49957716,28.50041986,86.15782112,13.84217739,80.8986783,19.1013217
BIHAR,10328,PURNIA,General,High,1,0.139445625,99.86055493,0.322632492,99.67736602,0.196796469,99.80320334,0.318781286,99.68121648,17.29288399,82.70711303,3.685154766,96.31484747,0.126746716,99.87325072,0.131942355,99.8680532,0.063349248,99.93665814
BIHAR,10328,PURNIA,OBC,High,0,87.30406612,12.69593239,79.6895206,20.3104794,83.5757643,16.42423868,9.161490202,90.83851576,0.356864533,99.64313507,3.426657617,96.57334685,86.46310419,13.53689432,94.86644566,5.13355732,88.95367831,11.0463202
BIHAR,10328,PURNIA,SC,High,1,1.012603287,98.98740053,1.965914853,98.03408384,1.431608945,98.5683918,0.016744711,99.98325109,0.033044527,99.96695518,0.058363215,99.94163513,0.080975518,99.91902709,0.049092481,99.95090961,0.020682933,99.97932315
BIHAR,10328,PURNIA,ST,High,0,86.23487204,13.76513243,0.732323248,99.26767349,8.581976593,91.41802192,0.061312556,99.93869066,0.039815507,99.96019006,0.062969077,99.93702769,1.138192322,98.86180162,0.2043352,99.79566336,0.21429495,99.78570342
BIHAR,10328,PURNIA,Overall,High,1,0.55703423,99.44296479,62.70077527,37.29923368,9.51487273,90.48512578,7.002801448,92.9971993,87.55056709,12.44943142,71.44510448,28.5548985,0.000730836,99.99927282,0.00101203,99.99898672,0.000169121,99.99983311
BIHAR,10329,ROHTAS,General,High,1,0.310722925,99.68926907,0.305968244,99.69403744,0.429487322,99.57051873,0.021983366,99.97801185,0.179004844,99.82099533,0.099355879,99.90064502,0.118365523,99.8816371,0.313588837,99.686414,0.058058155,99.94194508
BIHAR,10329,ROHTAS,OBC,High,1,20.72624713,79.27376032,16.75400734,83.24599266,17.8052932,82.19470978,3.378292173,96.62171006,0.912870374,99.08712506,2.77950801,97.22049236,0.003767882,99.99623299,0.005040958,99.99495745,0.001426616,99.99856949
BIHAR,10329,ROHTAS,SC,High,0,87.33655661,12.6634419,86.4662692,13.53372931,85.73264629,14.26736116,0.035467281,99.96453524,0.101308059,99.89868999,0.323915505,99.67609048,0.010036809,99.98996258,0.032132046,99.9678731,0.004210042,99.99579191
BIHAR,10329,ROHTAS,ST,High,0,81.92795664,18.07204485,76.44387186,23.55613112,78.39024067,21.60975933,0.382858422,99.61714149,0.24232422,99.75767732,0.425223401,99.5747745,0.000903404,99.99909401,0.000385001,99.99961853,9.16E-06,99.99998808
BIHAR,10329,ROHTAS,Overall,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,73.28335345,26.71664357,77.26988643,22.73010612,80.24390489,19.7560966,7.842306048,92.15769172,0.274685398,99.72531199,0.374825276,99.62517619
BIHAR,10330,SAHARSA,General,High,1,1.177425869,98.82258177,1.751938649,98.24805856,1.093058754,98.90694022,0.07959897,99.920398,0.027648141,99.97234941,0.110709597,99.88929629,0.122810667,99.87718463,0.04347362,99.95653033,0.025365458,99.97463822
BIHAR,10330,SAHARSA,OBC,High,0,62.56074011,37.43926287,2.738458104,97.26154804,14.64087367,85.35913229,0.162534229,99.83745813,0.181244069,99.81876016,0.192776474,99.80722666,0.057245162,99.9427557,0.045148729,99.95484948,0.014501454,99.98549223
BIHAR,10330,SAHARSA,SC,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,75.1209721,24.87902641,77.88336426,22.11663723,82.28021115,17.71979332,12.85718977,87.14280725,0.138125359,99.8618722,0.329364184,99.67064261
BIHAR,10330,SAHARSA,ST,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,73.28335345,26.71664357,77.26988643,22.73010612,80.24390489,19.7560966,0.366493058,99.63350296,84.60873961,15.39126039,1.751688495,98.24831486
BIHAR,10330,SAHARSA,Overall,High,1,31.06472194,68.93527508,6.313309819,93.68669391,13.16173822,86.83825731,2.130489238,97.86950946,1.14687914,98.85312319,2.347432449,97.65257239,0.15090449,99.84909296,0.208806549,99.79118705,0.048968248,99.95102882
BIHAR,10331,SAMASTIPUR,General,High,1,0.01795314,99.98205304,5.63E-05,99.9999404,0.023575271,99.97642636,5.41E-08,100,0.000261523,99.99973774,0.000267407,99.99973774,0.000192384,99.99980927,5.51E-05,99.9999404,5.13E-07,100
BIHAR,10331,SAMASTIPUR,OBC,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,73.28335345,26.71664357,77.26988643,22.73010612,80.24390489,19.7560966,71.49957716,28.50041986,86.15782112,13.84217739,80.8986783,19.1013217
BIHAR,10331,SAMASTIPUR,SC,High,1,0.897379406,99.10262227,0.076762377,99.92324114,0.302477344,99.69751835,0.950170308,99.04982448,0.041973274,99.95803237,0.111235154,99.88877177,0.06854388,99.93145466,0.039567708,99.9604404,0.073146052,99.92685914
BIHAR,10331,SAMASTIPUR,ST,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,76.41726583,23.58273864,77.88336426,22.11663723,82.28021115,17.71979332,69.50929165,30.49070835,84.96988416,15.03010988,79.86942977,20.13056874
BIHAR,10331,SAMASTIPUR,Overall,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,50.18082857,49.81917143,9.467675537,90.53232074,32.45301545,67.54698157,0.017458179,99.9825418,0.001256403,99.9987483,0.000168865,99.99983311
BIHAR,10332,SARAN,General,Low,1,3.331355378,96.66864276,50.06590188,49.93409514,17.2197476,82.78025389,0.022854851,99.97714162,0.036231987,99.9637723,0.065955211,99.93404746,0.02998398,99.97001886,0.026819221,99.97318387,0.005298971,99.99469519
BIHAR,10332,SARAN,OBC,Low,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,76.41726583,23.58273864,77.88336426,22.11663723,82.28021115,17.71979332,62.86579967,37.13419437,84.96988416,15.03010988,79.86942977,20.13056874
BIHAR,10332,SARAN,SC,Low,0,87.81744987,12.18255162,79.20586467,20.79414129,82.50156641,17.49843359,33.73107016,66.26892686,77.45562643,22.54437804,72.11039066,27.88960338,0.022426152,99.97757077,0.020070943,99.97993112,0.001499967,99.99849796
BIHAR,10332,SARAN,ST,Low,1,0.003434423,99.99656677,2.72E-07,100,0.00289584,99.99710321,2.85E-10,100,8.15E-05,99.99991655,5.43E-05,99.9999404,0.000164257,99.99983311,6.48E-05,99.9999404,2.53E-07,100
BIHAR,10332,SARAN,Overall,Low,0,71.1268127,28.8731873,32.90912509,67.09087491,49.76863563,50.23136139,0.012920766,99.98707771,0.017529672,99.98247027,0.03813201,99.96186495,0.001695914,99.99830723,0.00109822,99.99890327,3.61E-05,99.99996424
BIHAR,10333,SHEIKHPURA,General,Low,0,75.48312694,24.51687455,35.54839194,64.45159912,56.72890842,43.27109456,22.78764397,77.21235156,15.15857428,84.84143019,24.19917434,75.80083013,0.288555026,99.71144199,0.339208776,99.66078997,0.148912822,99.85108972
BIHAR,10333,SHEIKHPURA,OBC,Low,1,0.517681474,99.48232174,0.61808289,99.38191772,0.476577738,99.52341914,4.954247922,95.04575133,1.473271754,98.52672815,4.14962247,95.85037231,1.94650013,98.05349708,0.583790941,99.41620231,0.658766506,99.34123158
BIHAR,10333,SHEIKHPURA,SC,Low,1,12.98156977,87.01843023,81.66470081,18.33530068,71.18393481,28.81606817,0.002762478,99.99723434,0.132502744,99.86749291,0.103688019,99.89631176,0.037262918,99.96273518,0.126206013,99.87379909,0.02381354,99.97618794
BIHAR,10333,SHEIKHPURA,ST,Low,0,85.04921645,14.95078802,81.66470081,18.33530068,78.71292531,21.28707767,0.076457171,99.92353916,0.249461248,99.75053668,0.330769364,99.66922998,0.001498708,99.99849796,0.002024908,99.99797344,0.000124849,99.99988079
BIHAR,10333,SHEIKHPURA,Overall,Low,1,0.408527348,99.59147573,0.634747185,99.3652463,0.455050264,99.54494834,7.250595838,92.74941087,14.27522153,85.72477102,14.65279311,85.3472054,46.60143256,53.39856744,77.9242903,22.07571268,61.36318445,38.63680959
BIHAR,10334,SHEOHAR,General,High,0,68.39909256,31.60091043,73.90415668,26.09584332,70.42550743,29.57448959,0.379145215,99.62085485,0.291989767,99.70800281,0.46488177,99.53511953,0.029664638,99.97033477,0.017275928,99.98273253,0.003643324,99.9963522
BIHAR,10334,SHEOHAR,OBC,High,1,0.341424346,99.65857267,1.822685078,98.17731977,0.555766979,99.44422841,0.026684042,99.973315,0.015818262,99.98418093,0.103310426,99.89669323,0.023753833,99.97624755,0.04378189,99.95622039,0.007360538,99.99264479
BIHAR,10334,SHEOHAR,SC,High,1,37.72169352,62.27830648,40.97624421,59.02376175,37.72504628,62.27495074,7.898327708,92.10166931,9.415250272,90.58474898,11.89704686,88.10294867,1.097003277,98.90299439,0.551613374,99.44838881,0.253778463,99.74621534
BIHAR,10334,SHEOHAR,ST,High,0,86.23487353,13.76512051,78.26333195,21.73666954,84.13024694,15.86975455,0.135279342,99.86472726,77.88336426,22.11663723,4.993639141,95.00635266,0.012314304,99.98768568,0.007810575,99.99219179,0.00122765,99.99877214
BIHAR,10334,SHEOHAR,Overall,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,76.41726583,23.58273864,77.88336426,22.11663723,82.28021115,17.71979332,40.32924771,59.67075229,10.6987223,89.30127621,23.17623198,76.82376504
BIHAR,10335,SITAMARHI,General,High,1,0.140106271,99.85989928,4.556879029,95.44312358,0.368691189,99.63130355,0.240435661,99.75956082,64.78815675,35.21184921,15.81198275,84.18802023,0.000302294,99.99970198,0.001279903,99.99872446,2.29E-05,99.99997616
BIHAR,10335,SITAMARHI,OBC,High,0,87.30406612,12.69593239,81.0094595,18.9905405,84.28528309,15.71471691,60.04862189,39.95138407,25.3578335,74.64216948,56.23438656,43.76561046,0.021337914,99.9786675,0.029839281,99.97015595,0.005075766,99.99492168
BIHAR,10335,SITAMARHI,SC,High,1,0.19949947,99.80049729,0.491788331,99.508214,0.274596876,99.72540736,0.005817443,99.99418259,0.017131506,99.98286963,0.080082851,99.91992116,3.098188713,96.90181613,0.689501315,99.31049943,1.006030571,98.993963
BIHAR,10335,SITAMARHI,ST,High,1,0.490299007,99.50969815,0.441567134,99.55843091,0.322078168,99.6779263,0.006014966,99.99397993,0.034647374,99.96535778,0.037253808,99.9627471,1.227594074,98.77240658,0.632741116,99.36726093,0.651666243,99.34833646
BIHAR,10335,SITAMARHI,Overall,High,0,85.60902774,14.39096928,81.52617067,18.47382784,81.6844672,18.31553578,65.99822044,34.0017736,76.38120204,23.61879945,78.0650869,21.93491459,0.368664088,99.63133931,0.604074728,99.39593077,0.549085205,99.45091605
BIHAR,10336,SIWAN,General,High,1,0.351965218,99.64804053,0.081105175,99.91889596,0.370128569,99.62987304,0.169501954,99.83049631,0.040876088,99.9591291,0.08090841,99.91908669,0.000105012,99.99989271,4.98E-05,99.99995232,1.24E-07,100
BIHAR,10336,SIWAN,OBC,High,1,18.69591922,81.30407929,88.64818886,11.35181189,55.18921614,44.81078982,0.018469666,99.98152852,23.05083126,76.94917321,0.819065981,99.18093085,0.057490292,99.94251728,0.088226749,99.91176724,0.033806934,99.96619225
BIHAR,10336,SIWAN,SC,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,1.352583431,98.64740968,2.270017006,97.72998095,2.44206246,97.5579381,0.43486869,99.56513047,0.510092406,99.48990941,0.395499356,99.60449338
BIHAR,10336,SIWAN,ST,High,0,75.29004514,24.70995784,26.19787157,73.80212545,49.16931689,50.83069205,9.006118774,90.99388719,2.19692681,97.80307412,6.736716628,93.26328635,0.225881557,99.77412224,0.180274248,99.81972575,0.12146912,99.87853169
BIHAR,10336,SIWAN,Overall,High,1,0.29563664,99.70436692,0.096081098,99.90391731,0.346652232,99.65335131,74.06021953,25.93978047,77.45562643,22.54437804,80.99277169,19.00722384,0.032833189,99.96716976,0.017159099,99.98283386,0.001897361,99.99810457
BIHAR,10337,SUPAUL,General,High,1,0.160331896,99.83966947,0.268827286,99.73117113,0.206443248,99.79355335,0.065650389,99.93434548,0.007533753,99.99246597,0.051183789,99.94881153,0.019145414,99.98086095,0.287323701,99.71267581,0.032911944,99.96708632
BIHAR,10337,SUPAUL,OBC,High,1,0.291568064,99.70843196,0.254844315,99.74514842,0.24591838,99.75408316,36.86693609,63.13306689,81.72736466,18.27263236,87.09792495,12.90208101,0.3078165,99.69218373,0.030549426,99.96945858,0.01947424,99.98052716
BIHAR,10337,SUPAUL,SC,High,1,0.133733801,99.86627102,0.0908649,99.90913868,0.164949731,99.83505011,0.030392842,99.96961355,0.036683481,99.9633193,0.052597723,99.9473989,0.018374638,99.98162389,0.010944031,99.98905659,0.002244115,99.99775887
BIHAR,10337,SUPAUL,ST,High,0,87.81744987,12.18255162,79.20586467,20.79414129,82.50156641,17.49843359,27.44570673,72.55429029,1.943630539,98.05637598,11.42917126,88.57083321,70.68471014,29.31529284,46.55100703,53.44899297,65.55070877,34.44929123
BIHAR,10337,SUPAUL,Overall,High,1,0.555090699,99.44491386,0.646104058,99.35389161,0.489600375,99.51039553,0.077012664,99.9229908,0.037655875,99.96234179,0.086524081,99.91348386,0.455361418,99.5446384,0.202725618,99.79727864,0.123902329,99.87609386
BIHAR,10338,VAISHALI,General,High,1,14.46483731,85.53516269,79.06105667,20.93894482,51.06997788,48.93001914,0.201285235,99.79871511,0.16738798,99.83261228,0.292974571,99.70701933,0.013215105,99.98677969,0.026686207,99.973315,0.001330332,99.99866486
BIHAR,10338,VAISHALI,OBC,High,1,0.147261657,99.85274076,0.023930553,99.97606874,0.186379033,99.81361628,0.030836568,99.96916056,0.024119738,99.975878,0.055849401,99.94414449,0.003651432,99.9963522,0.001723598,99.99827147,0.000103496,99.99989271
BIHAR,10338,VAISHALI,SC,High,0,87.81744987,12.18255162,6.601863354,93.3981359,44.50657964,55.49342632,74.06021953,25.93978047,10.46314612,89.5368576,52.55138278,47.44861126,0.03449088,99.96551275,0.045818277,99.95418787,0.004136876,99.99586344
BIHAR,10338,VAISHALI,ST,High,1,26.68668926,73.3133018,3.236958012,96.7630446,7.875757664,92.12424159,29.68221307,70.31779289,0.12076745,99.87922907,4.848683253,95.15132308,0.039584492,99.96041656,0.124902627,99.87509251,0.022611961,99.97739196
BIHAR,10338,VAISHALI,Overall,High,0,78.26596051,21.73404098,29.6679318,70.33206224,52.9648006,47.0351994,78.99610847,21.00389004,61.30731404,38.69268894,87.09792495,12.90208101,0.899569411,99.10043478,7.236114144,92.76388288,1.067451853,98.93254042
CHANDIGARH,10401,CHANDIGARH,General,High,0,85.04921645,14.95078802,81.66470081,18.33530068,78.71292531,21.28707767,12.05991358,87.94008493,19.3201378,80.67986369,22.22435325,77.77565122,0.200753054,99.79925156,0.061290618,99.93870258,0.029969777,99.97003078
CHANDIGARH,10401,CHANDIGARH,OBC,High,0,86.23487353,13.76512051,77.09077001,22.90922999,84.13024694,15.86975455,0.054382335,99.94562268,0.139340211,99.86066222,0.096473924,99.90352392,0.350366696,99.64963794,0.100171671,99.89983439,0.0746904,99.92530942
CHANDIGARH,10401,CHANDIGARH,SC,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,46.91151679,53.08848619,77.88336426,22.11663723,70.14434636,29.85565066,10.73887721,89.26112652,1.925644465,98.0743587,3.974531218,96.02546692
CHANDIGARH,10401,CHANDIGARH,ST,High,1,0.189226726,99.81076717,0.314134383,99.68585968,0.230932701,99.76906776,4.57515195,95.42485476,23.20481986,76.79517865,16.94875509,83.0512464,2.950958721,97.04904556,8.112689108,91.88731313,2.201257646,97.79874086
CHANDIGARH,10401,CHANDIGARH,Overall,High,0,83.42007101,16.57993197,82.84777403,17.15222597,83.09198916,16.90801382,0.00225304,99.99774694,0.502448669,99.49755669,0.048489228,99.95150566,0.002893955,99.99710321,0.004139781,99.99586344,0.000979484,99.99902248
CHHATTISGARH,10501,BALOD,General,High,1,0.224658451,99.77534413,0.744530698,99.25547242,0.398383988,99.60160851,14.60181326,85.39818525,7.97766149,92.02233553,15.62498212,84.37501788,1.68897789,98.31101894,4.509681836,95.4903245,1.590146683,98.40984941
CHHATTISGARH,10501,BALOD,OBC,High,0,81.92795664,18.07204485,76.44387186,23.55613112,78.39024067,21.60975933,63.50136399,36.49863601,68.67536902,31.32463098,73.85933697,26.14066601,48.50954711,51.49044991,77.9242903,22.07571268,61.36318445,38.63680959
CHHATTISGARH,10501,BALOD,SC,High,0,83.42007101,16.57993197,28.93070579,71.06929421,75.697653,24.30234551,0.166138902,99.83385801,0.011866445,99.98812675,0.063854206,99.93614554,0.004337956,99.99566078,0.013528761,99.98646975,0.003553612,99.99644756
CHHATTISGARH,10501,BALOD,ST,High,1,0.061429862,99.93857145,0.004176165,99.99582767,0.060048234,99.93995428,0.017397857,99.9826014,0.09825615,99.9017477,0.128513051,99.87149239,7.96E-05,99.99991655,2.18E-05,99.99997616,5.84E-08,100
CHHATTISGARH,10501,BALOD,Overall,High,1,31.06472194,68.93527508,21.39585614,78.60414982,24.69281405,75.30719042,14.81077671,85.18921733,45.30183375,54.69817519,35.21956205,64.78043795,0.251120888,99.74887371,0.160021312,99.83997941,0.051588117,99.94840622
CHHATTISGARH,10502,BALODABAZAR,General,High,0,82.65273869,17.34726429,84.59470123,15.40530324,78.80497575,21.19501829,21.89768702,78.10231447,14.36045021,85.6395483,27.56962776,72.43037224,0.264141429,99.73586202,0.062217301,99.93778467,0.058521359,99.94148016
CHHATTISGARH,10502,BALODABAZAR,OBC,High,1,0.044468313,99.95552897,0.002265908,99.99773502,0.046165497,99.95384216,0.002145162,99.99785423,23.38654399,76.61345601,0.2429988,99.75699782,71.49957716,28.50041986,0.345448195,99.65454936,0.864175521,99.13582802
CHHATTISGARH,10502,BALODABAZAR,SC,High,0,86.78787202,13.21212649,79.34147567,20.65852284,84.20865983,15.79134464,0.029227149,99.97077584,0.040758963,99.95923638,0.080368842,99.91963506,0.006890807,99.9931097,0.004184198,99.99581575,0.000180514,99.99982119
CHHATTISGARH,10502,BALODABAZAR,ST,High,1,6.068213284,93.93178225,6.581459194,93.41853261,6.238001958,93.76199245,0.361109478,99.63889122,68.67536306,31.3246429,73.85932803,26.14067197,2.012479305,97.98752069,25.79538822,74.20461178,5.583774671,94.41622496
CHHATTISGARH,10502,BALODABAZAR,Overall,High,0,81.51427954,18.48572493,44.0112263,55.98877072,64.92339075,35.07660031,3.503721207,96.49628401,0.06340043,99.93659854,0.586846424,99.41315055,0.3722911,99.62770343,0.049467612,99.95052814,0.056703488,99.9432981
CHHATTISGARH,10503,BALRAMPUR,General,High,1,4.391464964,95.60853839,4.683955014,95.31604648,3.931870311,96.06813192,0.000278666,99.99972582,0.006120273,99.99388456,0.015539686,99.98445511,0.111368101,99.88862872,0.01801805,99.98198152,0.011700343,99.98829365
CHHATTISGARH,10503,BALRAMPUR,OBC,High,0,81.92795664,18.07204485,50.91690719,49.08308983,78.39024067,21.60975933,0.139662123,99.86034036,0.055025646,99.94497895,0.125161302,99.87484217,0.019705367,99.98030066,0.024728969,99.97527003,0.003476649,99.99651909
CHHATTISGARH,10503,BALRAMPUR,SC,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,73.28335345,26.71664357,77.26988643,22.73010612,80.24390489,19.7560966,71.49957716,28.50041986,86.15782112,13.84217739,80.8986783,19.1013217
CHHATTISGARH,10503,BALRAMPUR,ST,High,1,0.350452261,99.64955449,0.223359908,99.77663755,0.377734192,99.62226152,63.50136399,36.49863601,6.123038754,93.87696385,68.26903224,31.73096776,48.50954711,51.49044991,77.9242903,22.07571268,61.36318445,38.63680959
CHHATTISGARH,10503,BALRAMPUR,Overall,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,40.32240212,59.67760086,38.18187118,61.81813478,47.88989127,52.11010575,0.115569599,99.88442659,0.37127554,99.62872267,0.173587468,99.82641339
CHHATTISGARH,10504,BASTER,General,High,1,0.235545496,99.7644484,0.0949512,99.90504384,0.296634785,99.7033596,0.017635795,99.98236299,0.007175461,99.9928236,0.025654348,99.9743402,0.002693745,99.99730587,0.001648498,99.99835491,7.48E-05,99.99992847
CHHATTISGARH,10504,BASTER,OBC,High,1,0.184111297,99.81588721,0.671430817,99.32857156,0.259380904,99.74061847,0.070004928,99.92998838,0.033752061,99.96625185,0.122611271,99.87738729,0.038234895,99.96175766,0.047761845,99.95224476,0.011835583,99.98816252
CHHATTISGARH,10504,BASTER,SC,High,0,87.81744987,12.18255162,79.20586467,20.79414129,82.50156641,17.49843359,63.18730712,36.81269288,56.95884228,43.04115772,67.65570939,32.34429359,0.167308154,99.83269572,0.121030246,99.87897277,0.03442491,99.96557236
CHHATTISGARH,10504,BASTER,ST,High,0,80.25491685,19.74508762,65.46234787,34.53764915,71.13195956,28.86803746,66.0936594,33.9063406,66.4157331,33.58427286,73.01456928,26.98543072,0.500385603,99.49961901,1.428978425,98.57102633,0.499626482,99.50037599
CHHATTISGARH,10504,BASTER,Overall,High,0,83.13029706,16.86970592,83.7657541,16.23424292,88.1459035,11.85409427,0.029612929,99.97038245,0.744623737,99.25537705,0.291904039,99.70809817,0.010290804,99.98971224,0.005767585,99.99423027,0.003494489,99.99650717
CHHATTISGARH,10505,BEMETARA,General,High,1,0.149640895,99.85035658,0.10419318,99.89581108,0.160936953,99.83906746,0.203206297,99.79678988,0.093937817,99.90606904,0.199920754,99.80008006,0.26158914,99.7384131,0.271836505,99.72816706,0.114289531,99.88571405
CHHATTISGARH,10505,BEMETARA,OBC,High,0,87.30406612,12.69593239,82.74552375,17.25447774,84.28528309,15.71471691,78.99610847,21.00389004,81.72736466,18.27263236,87.09792495,12.90208101,0.00083921,99.99916553,0.000495512,99.99949932,1.31E-05,99.99998808
CHHATTISGARH,10505,BEMETARA,SC,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,59.92436409,40.07563591,77.26988643,22.73010612,76.93772018,23.0622828,2.927824482,97.07217813,0.613742648,99.38626289,0.600834982,99.3991673
CHHATTISGARH,10505,BEMETARA,ST,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,9.240306169,90.75969458,0.916648284,99.08335805,4.449372739,95.55062056,38.70375156,61.29624844,60.70806384,39.29194212,48.98399115,51.01600885
CHHATTISGARH,10505,BEMETARA,Overall,High,0,80.57498336,19.4250226,3.398419172,96.60158157,54.49512601,45.50486803,0.002003205,99.99799728,0.002329391,99.99767542,0.010198155,99.98979568,0.274619041,99.72538352,0.142576778,99.85742569,0.273096678,99.72689748
CHHATTISGARH,10506,BIJAPUR,General,High,0,75.55699497,24.44300652,65.2669102,34.73308086,63.08900118,36.91099286,38.76383007,61.23616695,62.48703897,37.51296401,60.4903549,39.50965405,0.000947566,99.99905825,0.012341776,99.98766184,0.00037981,99.99961853
CHHATTISGARH,10506,BIJAPUR,General,Low,0,87.30406612,12.69593239,1.53E-09,100,0.006116235,99.99388456,6.02E-13,100,81.72736466,18.27263236,0.001647791,99.99835491,86.46310419,13.53689432,94.86644566,5.13355732,88.95367831,11.0463202
